epoch,train_loss,valid_auc,valid_acc,train_l_sup,train_l_ref,train_l_init,train_l_rate,train_l_rasch,train_l_gap,train_l_student
1,0.5793756300479701,0.7510002864780161,0.8367835455294825,0.4338912220809512,0.021865863701084044,0.05676088492957413,0.1886693728091004,0.01391625983017024,2.998931183294742e-08,2.994842105621196e-08
2,0.5404805623118542,0.7631355305622549,0.8401995615692797,0.3968704026956067,0.02069440967582091,0.05615703054996315,0.18711908313425804,0.08196891686229994,3.75618540905028e-05,3.9766800533342197e-05
3,0.5341406251209431,0.7696021221667677,0.8410310681079447,0.3911896875925755,0.021787549510146633,0.05556077278863409,0.18560276066544187,0.24096315752978276,0.00012938779009989112,0.00017262291025918334
4,0.5296819681976301,0.7744217896372614,0.8418049811201221,0.38759271259723477,0.022428562714144437,0.05498019879621959,0.18413107835295223,0.5447121446180825,0.0002990572892201152,0.00044421495568722186
5,0.5260365816576337,0.7778845311665504,0.8424025139574312,0.38488996190658,0.022845195945013653,0.054414193520253784,0.18271005805158427,1.052768025735412,0.0005821834964797634,0.0008814696515345889
6,0.5226498654512778,0.7810883341254353,0.8431008354660936,0.38243737273040157,0.023210713470524006,0.053861619270397766,0.1813372641110651,1.803015214024168,0.0009566377153128593,0.0015016587679227344
7,0.519310961002841,0.7840282516601398,0.8433204107858276,0.3800197962275793,0.023539422117549964,0.05332156014836019,0.1800058698957572,2.8254598764458088,0.0014739029097424895,0.002320087905220612
8,0.515804683704952,0.7901206703848062,0.8440583278439503,0.37736452432920187,0.023943696189859903,0.05279402691530467,0.1787109154709227,4.133034626642863,0.0021339816489901317,0.0033530812414193697
9,0.5106891040055273,0.798713347642781,0.845415375311815,0.3728349086658457,0.02479435033117882,0.052280281732699996,0.1774491690767425,5.6372391190191715,0.002934998523084108,0.00460553171602313
10,0.5047072010497835,0.8044406648576645,0.8469991972902245,0.36716263365299545,0.026108567574710556,0.051785918483730535,0.17621885050236152,6.988559949277628,0.0038939646734489184,0.006067248945585405
11,0.5008759153954763,0.8063860849487807,0.8474095511664489,0.36396993837285413,0.026731363883373712,0.05131671808469924,0.17501444113145653,8.043644953255702,0.005059388263922448,0.007778630093342126
12,0.49789855295778473,0.8079996166430594,0.8480322811715963,0.36172643576263913,0.02712030714434205,0.05086560238200468,0.17383094439333113,9.058816972405019,0.006322878619862927,0.009704318245628266
13,0.49505333071557384,0.8095365925010175,0.8487917958021518,0.3595693801501403,0.027555441577928236,0.05042732310564434,0.17266449358177197,10.11878732238153,0.007674149839640266,0.011817700417731145
14,0.4924300968304861,0.8103883029914243,0.8493101375405404,0.3576812463259622,0.027865032599580408,0.05000020761603249,0.17151364743844574,11.251644009291523,0.009190344797315621,0.014166502742981068
15,0.4900853181885799,0.8119313394120816,0.8501344448883945,0.356019406760283,0.02823908818942128,0.049583744452503804,0.1703777706445521,12.43887468781134,0.010893482084602418,0.016740536655892025
16,0.48764631803526876,0.8126661908996659,0.8501884388194767,0.35425939769889875,0.02858578319651912,0.04917801428434333,0.1692573545659977,13.669384079750138,0.012712792215887645,0.01955170766685647
17,0.485043585386822,0.8131414883096946,0.8503684185897505,0.35231551316655113,0.02893346196247472,0.048783666466982484,0.16815425671305026,14.92736268284345,0.014541620158148234,0.02260463275579792
18,0.482428513085799,0.8132821622431592,0.8504368109024546,0.3503172949766477,0.029321699657223442,0.048401097454171746,0.16707087995889713,16.179627418518066,0.01653665374503518,0.025861500978770883
19,0.4802101473331339,0.8131250214859896,0.8500444550032576,0.34873734035557863,0.02962862081223666,0.04803012033702165,0.16601015327830165,17.405677814676306,0.018558507359520804,0.029325675821364527
20,0.47739025904336363,0.8127378679950118,0.8499904610721755,0.3464525629442939,0.03008718816845706,0.047671412206736145,0.1649766243142586,18.574810557895237,0.02061895209110596,0.03294348553048842
21,0.4748027464206373,0.8130110506321112,0.8499292679502823,0.3443494341759012,0.030596543856040395,0.0473254419331545,0.1639714697680331,19.646411924651176,0.02243135219458679,0.03680103731275809
22,0.47215059733035264,0.8130144996964421,0.8494649201429759,0.3421772639922507,0.031068405437499585,0.04699217369893259,0.16299571865883186,20.605281116986514,0.024144686034156218,0.040894756093621254
23,0.46912344364981307,0.8127760081647204,0.8496161031500059,0.33954791437818216,0.03165150986927928,0.046671632993863274,0.1620476009087134,21.454897870921126,0.025773226763262894,0.04514923793348399
24,0.46623762967831117,0.8122373311922951,0.8496484995086552,0.33705425740473427,0.03220337548415468,0.04636295642661571,0.16112564376199778,22.200976265801323,0.027451667784139364,0.0495199246162718
25,0.4637069856634502,0.811529357311816,0.8494181254027048,0.3349690770873214,0.032615719626497744,0.04606561800667269,0.16022636773968388,22.840215162797406,0.02901948413181335,0.05398949237559179
26,0.4610174487348794,0.80971324905273,0.8484930293834972,0.3326545154982491,0.03312470175024837,0.045779362371407596,0.1593478117010525,23.412032714997878,0.0305832207127653,0.0586272958628457
27,0.45833465765763315,0.8087522829048591,0.8487198038940423,0.3303054009164129,0.03367823488408267,0.04550356409435601,0.1584870505015434,23.920098844200673,0.03211244646309301,0.06343656548797483
28,0.45621401789786475,0.8077908512272125,0.8485074277651192,0.3286031302937121,0.034039373763582924,0.04523761373959972,0.1576424128037365,24.378454998286085,0.033794076431241604,0.06818675392805928
