epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.6841407651671647,0.6841407651671647,N/A,0.7430826577387615,0.7430826577387615,N/A,0.09052555126195051,0.09052555126195051,0.0
2,1.0,0.7036650781215275,0.7036650781215275,N/A,0.7469464423011416,0.7469464423011416,N/A,0.08856664141830133,0.08856664141830133,0.0
3,1.0,0.7124614289125029,0.7124614289125029,N/A,0.748980525357911,0.748980525357911,N/A,0.087643778141664,0.087643778141664,0.0
4,1.0,0.7180628567957519,0.7180628567957519,N/A,0.7505766479479119,0.7505766479479119,N/A,0.0870125055009005,0.0870125055009005,0.0
5,1.0,0.7215473741567124,0.7215473741567124,N/A,0.7528053801010229,0.7528053801010229,N/A,0.08660796984117858,0.08660796984117858,0.0
6,1.0,0.723314678591664,0.723314678591664,N/A,0.7532238756581573,0.7532238756581573,N/A,0.08640188784623633,0.08640188784623633,0.0
7,1.0,0.7243768800079285,0.7243768800079285,N/A,0.7535353142123038,0.7535353142123038,N/A,0.08629918083244441,0.08629918083244441,0.0
8,1.0,0.724766754768984,0.724766754768984,N/A,0.7537883580375478,0.7537883580375478,N/A,0.08632253216845649,0.08632253216845649,0.0
9,1.0,0.7250547312536468,0.7250547312536468,N/A,0.7540219369531577,0.7540219369531577,N/A,0.08633527402975122,0.08633527402975122,0.0
10,1.0,0.7246009714875415,0.7246009714875415,N/A,0.7531362835648036,0.7531362835648036,N/A,0.08640058718773784,0.08640058718773784,0.0
11,1.0,0.724287532133203,0.724287532133203,N/A,0.7526593932787667,0.7526593932787667,N/A,0.08645148316816408,0.08645148316816408,0.0
12,1.0,0.7237516148343576,0.7237516148343576,N/A,0.7526885906432179,0.7526885906432179,N/A,0.08662756243530585,0.08662756243530585,0.0
13,1.0,0.7223699622846574,0.7223699622846574,N/A,0.752698323098035,0.752698323098035,N/A,0.0869166340146746,0.0869166340146746,0.0
