epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,0.92,0.6855456269082898,0.6854321696023572,0.5384523730864984,0.7426252323623588,0.7427322893653466,0.7252041382397882,0.09155091263201771,0.09042499047152851,0.10449900843051015
2,0.92,0.7041076554563489,0.7044231943028629,0.5813207567840727,0.747238415945654,0.7464208897410194,0.726907317832777,0.08963720561290274,0.08855740056962383,0.10205494764508033
3,0.92,0.7124963722553519,0.7132163911758058,0.5970970121689414,0.7499440383848018,0.7496909945595578,0.7312187953167427,0.08844239401574037,0.08752458785869638,0.09899714421861026
4,0.92,0.7178799261016193,0.7186430097346437,0.6023872272827028,0.751092468053217,0.7506253102219973,0.7330971590964389,0.08783837286185245,0.08695622852870397,0.09798301589124057
5,0.92,0.7209156070598128,0.7216409276659872,0.6101207707504741,0.7516472179777905,0.7517932048000467,0.7344013080419274,0.08742864977340309,0.08657695672341756,0.09722309361915199
6,0.92,0.7229932296894537,0.7236271031750308,0.616795748489921,0.752951366923279,0.7533017352966939,0.7331847511897926,0.08715678280105396,0.08634404199463981,0.09650328238399661
7,0.92,0.7237876190069579,0.7243437280314092,0.6208304123569627,0.7531557484744377,0.7539246124049869,0.7345570273190006,0.08703642003998464,0.08625259280812983,0.0960504202818384
8,0.92,0.7244792327145255,0.7249428783695858,0.6248393106471627,0.7537688931279136,0.7539927395887065,0.7346738167768057,0.08697677023556767,0.08622915236925592,0.09557435844017535
9,0.92,0.7246734918979971,0.7250898881417465,0.6285259824545804,0.7542457834139505,0.7544793623295604,0.7340801370329638,0.0869403876820389,0.08622440239604638,0.0951742015931071
10,0.92,0.724234673402933,0.7245193777438192,0.6297212314289092,0.7538564852212674,0.7542165860494993,0.7357638517163184,0.08704585080244104,0.08637244163119064,0.09479003506047386
11,0.92,0.7239152010873852,0.7241620219589443,0.6313361140619518,0.7537202308538282,0.7539830071338893,0.73422612385522,0.08712597677902299,0.08645669538147595,0.09482268958675619
12,0.92,0.7231673111866268,0.7233262058480354,0.6329585747188995,0.753691033489377,0.753934344859804,0.7338076282980857,0.0872505000051187,0.08658577060821104,0.09489486837873654
13,0.92,0.722597194874514,0.7226099834517947,0.635520176353796,0.7535547791219379,0.7529124371040108,0.736085022725282,0.08732277717517346,0.086718243907909,0.09427487743752343
