epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.685431551380236,0.685431551380236,N/A,0.7437444646663228,0.7437444646663228,N/A,0.0905481251526852,0.0905481251526852,0.0
2,1.0,0.7042675501105112,0.7042675501105112,N/A,0.7468101879337025,0.7468101879337025,N/A,0.08855268085489468,0.08855268085489468,0.0
3,1.0,0.7127828684551749,0.7127828684551749,N/A,0.7493795560054113,0.7493795560054113,N/A,0.08765711270424785,0.08765711270424785,0.0
4,1.0,0.7179404332986336,0.7179404332986336,N/A,0.7504501260352899,0.7504501260352899,N/A,0.0871260581271989,0.0871260581271989,0.0
5,1.0,0.7210733672466837,0.7210733672466837,N/A,0.7516472179777905,0.7516472179777905,N/A,0.08681638097884703,0.08681638097884703,0.0
6,1.0,0.72264457679718,0.72264457679718,N/A,0.7532725379322427,0.7532725379322427,N/A,0.0866645509187056,0.0866645509187056,0.0
7,1.0,0.7240675886530891,0.7240675886530891,N/A,0.753807822947182,0.753807822947182,N/A,0.08648408234727625,0.08648408234727625,0.0
8,1.0,0.7244148243142533,0.7244148243142533,N/A,0.7541289939561455,0.7541289939561455,N/A,0.08647286907142522,0.08647286907142522,0.0
9,1.0,0.7246839450242211,0.7246839450242211,N/A,0.754051134317609,0.754051134317609,N/A,0.08642292174757743,0.08642292174757743,0.0
10,1.0,0.7247880422994569,0.7247880422994569,N/A,0.7540414018627919,0.7540414018627919,N/A,0.08645002954468435,0.08645002954468435,0.0
11,1.0,0.7242481935020066,0.7242481935020066,N/A,0.753817555401999,0.753817555401999,N/A,0.08652435790519325,0.08652435790519325,0.0
12,1.0,0.723573148886197,0.723573148886197,N/A,0.7535742440315721,0.7535742440315721,N/A,0.08658337015278485,0.08658337015278485,0.0
13,1.0,0.7231523236105022,0.7231523236105022,N/A,0.7532725379322427,0.7532725379322427,N/A,0.08672551202530764,0.08672551202530764,0.0
14,1.0,0.7223973810514901,0.7223973810514901,N/A,0.7527956476462058,0.7527956476462058,N/A,0.08681742086702464,0.08681742086702464,0.0
