epoch,theta_global,beta_skill_mean,beta_skill_std,beta_skill_min,beta_skill_max,M_sat_mean,M_sat_std,M_sat_min,M_sat_max,gamma_student_mean,gamma_student_std,gamma_student_min,gamma_student_max,offset
1,0.567820,2.466533,0.000071,2.466345,2.466792,0.699488,0.017964,0.667014,0.728594,1.066642,0.000000,1.066642,1.066642,1.966986
2,0.535341,2.433324,0.000112,2.433111,2.433704,0.698598,0.035138,0.634867,0.757292,1.033781,0.000000,1.033781,1.033781,1.933036
3,0.502926,2.400345,0.000201,2.400095,2.401200,0.697314,0.051682,0.603492,0.785300,1.001394,0.000000,1.001394,1.001394,1.898513
4,0.470621,2.367579,0.000333,2.367191,2.369053,0.695635,0.067594,0.572847,0.812594,0.969458,0.000000,0.969458,0.969458,1.863548
5,0.438437,2.335010,0.000498,2.334427,2.337227,0.693565,0.082880,0.542907,0.839172,0.937955,0.000000,0.937955,0.937955,1.828240
6,0.406371,2.302621,0.000688,2.301820,2.305691,0.691107,0.097551,0.513650,0.865038,0.906863,0.000000,0.906863,0.906863,1.792673
