epoch,theta_global,beta_skill_mean,beta_skill_std,beta_skill_min,beta_skill_max,M_sat_mean,M_sat_std,M_sat_min,M_sat_max,gamma_student_mean,gamma_student_std,gamma_student_min,gamma_student_max,offset
1,0.567843,2.466528,0.000056,2.466372,2.466735,0.700689,0.018119,0.667104,0.729148,1.066642,0.000000,1.066643,1.066643,1.467116
2,0.535403,2.433307,0.000089,2.433128,2.433623,0.701042,0.035531,0.635027,0.758458,1.033780,0.000000,1.033780,1.033780,1.433147
3,0.503048,2.400314,0.000165,2.400109,2.401025,0.701054,0.052374,0.603719,0.787205,1.001390,0.000000,1.001390,1.001390,1.398516
4,0.470823,2.367533,0.000280,2.367192,2.368767,0.700723,0.068644,0.573140,0.815369,0.969451,0.000000,0.969451,0.969451,1.363356
5,0.438737,2.334948,0.000424,2.334432,2.336819,0.700051,0.084347,0.543263,0.842950,0.937943,0.000000,0.937943,0.937943,1.327772
6,0.406791,2.302544,0.000592,2.301827,2.305155,0.699040,0.099493,0.514067,0.869955,0.906847,0.000000,0.906847,0.906847,1.291854
