epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.6876984413575997,0.6876984413575997,N/A,0.743150784922481,0.743150784922481,N/A,0.09057001602284763,0.09057001602284763,0.0
2,1.0,0.7055520772556372,0.7055520772556372,N/A,0.7464500871054706,0.7464500871054706,N/A,0.08853433311593775,0.08853433311593775,0.0
3,1.0,0.7139453201302172,0.7139453201302172,N/A,0.7494768805535821,0.7494768805535821,N/A,0.08759478175518465,0.08759478175518465,0.0
4,1.0,0.71865902562844,0.71865902562844,N/A,0.7510048759598633,0.7510048759598633,N/A,0.08708057339702334,0.08708057339702334,0.0
5,1.0,0.7212372034978998,0.7212372034978998,N/A,0.7516764153422417,0.7516764153422417,N/A,0.08676836198689986,0.08676836198689986,0.0
6,1.0,0.7226097846847621,0.7226097846847621,N/A,0.7525134064565105,0.7525134064565105,N/A,0.08662381099194896,0.08662381099194896,0.0
7,1.0,0.7236811345569019,0.7236811345569019,N/A,0.7530973537455352,0.7530973537455352,N/A,0.08650856541127575,0.08650856541127575,0.0
8,1.0,0.7241125607410006,0.7241125607410006,N/A,0.7535158493026696,0.7535158493026696,N/A,0.08646873141429862,0.08646873141429862,0.0
9,1.0,0.7240305342417938,0.7240305342417938,N/A,0.7535061168478525,0.7535061168478525,N/A,0.08645715564489365,0.08645715564489365,0.0
10,1.0,0.72407899251134,0.72407899251134,N/A,0.7536521036701087,0.7536521036701087,N/A,0.08641100659662364,0.08641100659662364,0.0
11,1.0,0.7241254434062697,0.7241254434062697,N/A,0.7537591606730966,0.7537591606730966,N/A,0.08650757615663568,0.08650757615663568,0.0
12,1.0,0.7231715877566228,0.7231715877566228,N/A,0.7532044107485231,0.7532044107485231,N/A,0.08663102239370346,0.08663102239370346,0.0
13,1.0,0.7225541035611511,0.7225541035611511,N/A,0.7527275204624863,0.7527275204624863,N/A,0.0868113562464714,0.0868113562464714,0.0
14,1.0,0.721953253235293,0.721953253235293,N/A,0.7520267837156566,0.7520267837156566,N/A,0.08686168841561492,0.08686168841561492,0.0
15,1.0,0.7208439809778522,0.7208439809778522,N/A,0.7515596258844368,0.7515596258844368,N/A,0.08699506582046042,0.08699506582046042,0.0
