epoch,train_loss,valid_auc,valid_acc,train_l_sup,train_l_ref,train_l_init,train_l_rate,train_l_rasch,train_l_gap,train_l_student
1,0.8456729566372775,0.6798043926031929,0.6361909550546104,0.6640528382357941,0.01640187372409162,0.03951835052012783,0.2345540308942327,0.001854113074451951,0.0,0.0
2,0.8089565215372164,0.6850222625203767,0.6390401966535378,0.6367059530173385,0.01323635122250943,0.039369942983593566,0.23402030877221397,0.008503014377007881,1.337592324749234e-05,1.3376649219156076e-05
3,0.8028884978454862,0.6884809159552229,0.6418056370289673,0.6330252531563116,0.012537832637982709,0.03921798078555015,0.23348949386053997,0.018706961889706906,4.990629808855287e-05,5.0514831032376694e-05
4,0.799978888945521,0.6895398131416497,0.6415262996173078,0.631215791460478,0.012295471947817575,0.03906400254257669,0.23295367548961807,0.032856853146638186,0.00011052748214708463,0.00011221876550172012
5,0.7978038350573572,0.6904439606032237,0.6412469622056483,0.6302637305846388,0.012010153915200914,0.03890908674807133,0.23241890962642214,0.052227976421515145,0.0001957306480367801,0.00019900426178494292
6,0.7956407733825922,0.6914771609919427,0.6417218358054694,0.629074074214991,0.011812845732839335,0.03875364503848021,0.23188790173531754,0.07832403880144868,0.0003057612106896981,0.00031106787424678694
7,0.7941555070382261,0.6927208529048476,0.6422525768876226,0.6282452225970359,0.011727291780213514,0.03859786948674125,0.2313600930776191,0.11139601557737305,0.0004412455323507034,0.000448553300451576
8,0.7928226882974598,0.6941658356117932,0.6439844688399118,0.6277670652221411,0.011571397384007772,0.038442035676257515,0.23083563893116354,0.15147836488627253,0.0006015037208618153,0.0006114702984978933
9,0.791305496998235,0.6955193500117554,0.6458560294980307,0.6268369112909791,0.011509519292130357,0.038286307050563566,0.23031477304248918,0.20176547091631664,0.000787223229140398,0.0007997800407576419
10,0.7900236980644733,0.6972258821487648,0.6473923852621581,0.6261079906616901,0.011459163345751307,0.0381307475989067,0.229797673991169,0.2642089660678591,0.000998113545522626,0.001014011142875201
11,0.7887357383486321,0.6973593636561956,0.6465264392860136,0.625305259239761,0.011432016401418619,0.03797546529957975,0.22928504629460852,0.33909138433990027,0.0012339991323339443,0.001253550222221141
12,0.7876101209589482,0.6983145122873875,0.6461912343920221,0.6248256456273847,0.01134764137012618,0.037820287452836755,0.22877573223256126,0.4287604022593725,0.0014959766413085163,0.001518678729466739
13,0.7866199457524807,0.6992243570150587,0.6477275901561497,0.624320265586389,0.011319638850788275,0.03766536021726696,0.2282696572572553,0.5351786145142147,0.0017824404750994983,0.0018098522393432046
14,0.7857253320227153,0.7003585873465596,0.6485935361322942,0.6240811385728114,0.011230638871590296,0.037510766786983965,0.22776811187240695,0.6581491622186842,0.0020939298971955267,0.0021263796509066154
15,0.7844834253922672,0.7008181936038503,0.6477834576384816,0.6232445757805454,0.011229518047046094,0.037356353468017744,0.2272690924593078,0.800724949155535,0.002432917649414213,0.002469012580279793
16,0.783796557237474,0.7016495248038792,0.6481745300148049,0.6229591948387745,0.01122926605776662,0.03720232865068326,0.22677188496442469,0.9646604912621635,0.0027954882188212303,0.002837994113741886
17,0.7827315602635866,0.7023505737911323,0.6491522109556133,0.6225310611655986,0.011145360634795256,0.037048698912392014,0.2262769587299479,1.1505062863940285,0.0031839837819071753,0.0032330466035221305
18,0.7819848930957243,0.7030020494713078,0.6490404759909495,0.6223146118576468,0.011098560256262621,0.03689548450678254,0.22578417030589695,1.3594913127876462,0.0035970925541949413,0.003654009352127711
19,0.7809647648884637,0.7036827065011526,0.649347747143775,0.621733693881091,0.011083600687838736,0.03674245220079496,0.2252922792690406,1.594226028238024,0.004037184480001174,0.004102113501479228
20,0.7800270589122114,0.7035168616854773,0.6494315483672728,0.6213846616966403,0.011015355941795167,0.03658977948300651,0.22480240053650333,1.854875502132234,0.004502241987557639,0.0045762282042276295
21,0.7792806536109822,0.7043970743254145,0.6503812955669153,0.6209552719263473,0.011042527810093902,0.036437511152726365,0.22431413710369752,2.1419998634429205,0.004992735749554066,0.0050768588913515916
22,0.777816740760167,0.7046958600780446,0.6506326992374089,0.6201343018552585,0.010954107157886028,0.036285739469906333,0.22382702818822903,2.458730399608612,0.005508973933978095,0.005603758501820266
23,0.7775531984552038,0.704705752675359,0.6513589765077237,0.6204221607987388,0.010897649939925898,0.03613423686285461,0.22334046680617295,2.8159915066900707,0.0060520342418125695,0.006157635422866969
24,0.7767009123505277,0.7057136534201894,0.6525321936366938,0.6199357974705,0.010906172827595756,0.03598313815251785,0.22285525659345407,3.2100931860151745,0.0066211710329211896,0.0067372827546759734
25,0.7761391756868902,0.7059328161360949,0.6528673985306852,0.6198961436081178,0.0108591103926301,0.0358324311287925,0.22237091625903832,3.640730619430542,0.007215315963895548,0.0073441434651613235
26,0.7745295121869467,0.7067624925285437,0.6544037542948127,0.6185310106162711,0.010909554903351125,0.03568220444728568,0.22188734691478368,4.10784988176255,0.00783383252010459,0.007977593734505632
27,0.773944336467536,0.7068982781585288,0.6536774770244979,0.6182853167077325,0.010926021972582453,0.03553241417069408,0.2214041522846435,4.619901838756743,0.008476201600084702,0.008638347742990368
28,0.7731791313682479,0.7071669984214397,0.6545154892594766,0.617956299179655,0.010907686005036036,0.03538317756838558,0.22092259618929613,5.178230955487206,0.009146119334868022,0.009325336066207715
29,0.7725802615393127,0.7079053042193527,0.6549624291181317,0.6177934319413321,0.010888821534102871,0.035234397361012804,0.2204427362164668,5.778776191529774,0.009841102341722165,0.010038374479682673
30,0.7713030563910919,0.70858161304528,0.6557166401296125,0.6167827406340003,0.010929263773418608,0.03508611938305675,0.21996351164881542,6.429164943240938,0.010559466623124621,0.01077798485667223
31,0.7708618087006865,0.7091212647092301,0.655437302717953,0.6167352874380521,0.010924229841856729,0.03493821752354444,0.2194855879954153,7.130597795758929,0.011307231893408157,0.011544626660733706
32,0.7697699059251047,0.7100520057166195,0.6567781222939189,0.6159139676911293,0.010962215607010183,0.03479077193490898,0.21900820936113247,7.877288704826718,0.012080658382425705,0.012338011392525263
33,0.7688045930556097,0.7106631797401877,0.6576440682700634,0.6152439462616099,0.010990819139849572,0.03464397719570711,0.21853187395972834,8.671936614172798,0.01287625293203053,0.013158063204692943
34,0.7681124017739348,0.7117609507206814,0.6582306768345485,0.6147581074152199,0.011050129309296608,0.03449780844142941,0.21805683563076453,9.521566050393242,0.013698891913961796,0.014005098225814956
35,0.766984024984548,0.7121467541359079,0.6592362915165229,0.6140392776602897,0.011036982892879419,0.03435233431366466,0.2175829522229265,10.424137512842814,0.014547976753896191,0.014876408968120813
36,0.7660016419517672,0.7133361557521284,0.6602698399396632,0.6131541312812613,0.011133598828954356,0.034207319431893715,0.21710948858864632,11.38196731749035,0.015422694207656951,0.015777245341312317
37,0.7651895126278065,0.7139968873227021,0.6598229000810079,0.6124753616335615,0.011216766023564907,0.03406293940677551,0.21663724610247959,12.395258517492385,0.0163225895237355,0.016704920768028216
38,0.7639804202985341,0.7153314943640564,0.6607167797983184,0.6113274808115554,0.011324628832794371,0.033919325488993346,0.21616699561444946,13.443096081415812,0.017247661903855346,0.017659071722023544
39,0.7628714769465422,0.7165497794645819,0.6624486717506075,0.6104767108187031,0.011362232267856598,0.03377655516116886,0.21569791775318575,14.519783701215472,0.018196884853144486,0.01863870592344375
40,0.7618475368505635,0.7174066608936471,0.6626721416799352,0.6095594508253026,0.011452737131289073,0.033634413107503404,0.21522998688818507,15.624904087611608,0.019173581907082172,0.019645603373646736
41,0.7604890491609245,0.7184261862677258,0.6628956116092628,0.6082203797697631,0.011573378839308307,0.033493012960607096,0.21476316093498113,16.765371708642867,0.020173567258531137,0.020678253356544746
42,0.7595243915530369,0.720116900020277,0.6634822201737479,0.6073316257243461,0.011673469672955218,0.033352494574490466,0.21429706857660694,17.910348755972727,0.021202452303398223,0.02173948673797505
43,0.7585297604757637,0.7208237644741684,0.6649347747143775,0.6061896720145938,0.011851778874794642,0.03321276111375505,0.21383238047813838,19.053035554431734,0.022251457020285585,0.022825204479020266
44,0.7577166903203858,0.7220325951073865,0.6647951060085477,0.6053843626736048,0.011974593846216089,0.033074022780530676,0.2133691536440527,20.19693919590541,0.023326633032411337,0.023938399296076524
