epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.6886781322880168,0.6886781322880168,N/A,0.7443478768649816,0.7443478768649816,N/A,0.09020135095533059,0.09020135095533059,0.0
2,1.0,0.706637376041477,0.706637376041477,N/A,0.7469172449366904,0.7469172449366904,N/A,0.0883375448840005,0.0883375448840005,0.0
3,1.0,0.7150760666162859,0.7150760666162859,N/A,0.7495644726469357,0.7495644726469357,N/A,0.08738276514471793,0.08738276514471793,0.0
4,1.0,0.7199279839208653,0.7199279839208653,N/A,0.7514428364266319,0.7514428364266319,N/A,0.08681714261064724,0.08681714261064724,0.0
5,1.0,0.7224962754087629,0.7224962754087629,N/A,0.752941634468462,0.752941634468462,N/A,0.08651906251907349,0.08651906251907349,0.0
6,1.0,0.723937535161999,0.723937535161999,N/A,0.7535255817574867,0.7535255817574867,N/A,0.08636221122376773,0.08636221122376773,0.0
7,1.0,0.724484458292423,0.724484458292423,N/A,0.7540024720435236,0.7540024720435236,N/A,0.086333836523854,0.086333836523854,0.0
8,1.0,0.7244350795861967,0.7244350795861967,N/A,0.753817555401999,0.753817555401999,N/A,0.08634653900350843,0.08634653900350843,0.0
9,1.0,0.7242630926551266,0.7242630926551266,N/A,0.7545377570584628,0.7545377570584628,N/A,0.08638054071640482,0.08638054071640482,0.0
10,1.0,0.7237357819441613,0.7237357819441613,N/A,0.7535255817574867,0.7535255817574867,N/A,0.08655326448533,0.08655326448533,0.0
11,1.0,0.7228403014872734,0.7228403014872734,N/A,0.7533990598448647,0.7533990598448647,N/A,0.0866657881712427,0.0866657881712427,0.0
