epoch,train_loss,valid_auc,valid_acc,l_sup,l_ref,l_initmastery,l_rate
1,0.7366924689950438,0.7547640843963979,0.7332513014671084,0.5863013373721043,0.02169278966418157,0.016450826745853468,0.029297529311261724
2,0.6426454372291256,0.7719157947606717,0.7425272124940843,0.5513146341999288,0.01581529351339365,0.004914545076899487,0.004672254687020156
3,0.6253138424835448,0.7795701230478311,0.7483956460009465,0.5432626736016913,0.014993146430545798,0.002174323338601979,0.002805841728234965
4,0.6151192830479492,0.7841682201453148,0.7533743492664459,0.5391963897309064,0.01416489287900428,0.001253402881394467,0.0018258977985829358
5,0.6091127087716064,0.785088932408172,0.7563842877425462,0.5364263511624058,0.01369344322786977,0.0008981126099340979,0.001252488159564845
6,0.6050207548439835,0.7855386172131847,0.7552863227638429,0.5348056816198762,0.01329499289082984,0.0007188074839689782,0.0009438336552154209
7,0.6023856268909707,0.7858070638925334,0.7546994794131566,0.5336875965596644,0.013051842184116444,0.0006033630838610768,0.0007557955332602259
8,0.5999981631238999,0.7864680971068072,0.7548319924278277,0.53292415741238,0.012774081764897952,0.0005178775245562591,0.0006256001787560849
9,0.5983009445137073,0.7863995325647981,0.7550212967345007,0.5318800744995784,0.012673164756658176,0.00045947134402572103,0.0005303636185145966
10,0.5966249959918442,0.7855296850023198,0.7542830099384761,0.5318335283629848,0.01237805294416224,0.00041120041381739243,0.00046073979135414703
11,0.5948131328201715,0.786356861433497,0.7540747752011359,0.5308420587591188,0.012234296979537854,0.0003768753430715204,0.0004035404124793662
12,0.5934634483088491,0.7865064041093405,0.7536772361571226,0.5306320917759025,0.012025771681995442,0.0003462824526164979,0.00036757706990534666
13,0.5919547159918469,0.7861751185430297,0.7521438712730715,0.5297033809792622,0.011923322007836154,0.0003226494606812125,0.00033358114945151047
14,0.5908065026214852,0.7868333121599854,0.7527685754850922,0.5292469583545775,0.011798028678943714,0.00030064639699085074,0.0003077047512071597
15,0.5894059216014872,0.7862686559496389,0.7513866540463796,0.5289424086037523,0.011592526842529574,0.0002846568203950772,0.00028372220241521803
16,0.5885533735192164,0.7867545279025037,0.7512541410317085,0.5285909769667585,0.011501358627962569,0.00026912840894253873,0.0002672395554058526
17,0.5874718644251385,0.7869602695638711,0.7502886890676763,0.5282059356328046,0.011371167784091085,0.00025622282225028193,0.00025549712773772343
18,0.5862493333273875,0.7858236943572481,0.7490203502129673,0.5276473194620673,0.011246280143192658,0.0002464605264222474,0.0002442274877277942
19,0.5850431919196019,0.786491176119064,0.7498154283009939,0.5266805395787693,0.011203950135192523,0.00023507863814884282,0.00023378643046773417
20,0.5843026572373798,0.7868671227396995,0.7494368196876479,0.5263006542721336,0.011136692056121925,0.00022795675457479932,0.00022526396251475284
21,0.5831290163281267,0.7873685975159864,0.7495882631329863,0.5261519535737892,0.010940940720805278,0.0002202032193919974,0.00021770412470357517
22,0.5821291369902376,0.7872866783619649,0.7488499763369617,0.5253486278383227,0.010905119745681683,0.00021378312229094204,0.00020998936580411456
23,0.5810503404791514,0.7875916295373961,0.7497775674396593,0.5247322301511751,0.010817221113635847,0.00020819303424859004,0.00020637939487088696
24,0.5798655478193254,0.7871572900548841,0.748868906767629,0.5235973605871255,0.010810400572760651,0.00019990409026259253,0.00019743036697672178
25,0.5788352429182245,0.7880309906816102,0.7493421675343114,0.5232184652938622,0.010685431576954821,0.00019588675877986713,0.00019379919563581875
26,0.5774108423210206,0.7879363791732978,0.747789872219593,0.5218258845885987,0.010680729406885803,0.00019086357952211312,0.00018951689170974224
27,0.5761140621279986,0.7870825399785064,0.7476384287742546,0.5207061539640083,0.010647958474388966,0.00018588278122031344,0.00018456428804056134
28,0.5754645712572185,0.7881509979230086,0.7480548982489351,0.5201097103895008,0.010638449748512357,0.00018307279145263674,0.0001809017288397363
29,0.5739382610457913,0.788609377912044,0.7485470894462849,0.5186838387343496,0.010620480694342405,0.00017778234902652773,0.00017766463873123447
30,0.5733471064218566,0.7874229128862067,0.747278750591576,0.5179629075093265,0.010646365156086782,0.00017463271823584653,0.00017540536133031601
31,0.5720231083647145,0.7879854539666595,0.7468812115475627,0.5165609681093293,0.010662394148918489,0.0001721289573513706,0.00016935599023309075
32,0.5711750552795934,0.7876364039866219,0.7460672030288689,0.5156078956612334,0.010683937075858315,0.00016773632091296846,0.00016690738928047387
33,0.5699292108982873,0.7882766678222868,0.7464836725035494,0.5141734311281374,0.010721474808330337,0.00016405163068978858,0.00016449009057968288
34,0.5692450977913607,0.7892899575724157,0.747089446284903,0.5132283612262172,0.01077221316518262,0.00016261464602070972,0.00016396365869325005
35,0.5680006827231328,0.7884553380259167,0.7466161855182205,0.5122343618100879,0.01072502894870316,0.00015864179620217293,0.00016007837987307966
36,0.5675015348155928,0.7886782511401731,0.7461239943208708,0.5115266805474393,0.01076601492241025,0.00015684480758954296,0.0001566680002945946
37,0.5670444594503644,0.788776035343326,0.7469758637008992,0.5109447788656132,0.010790774889755994,0.0001543559802241394,0.00015615417316447384
38,0.5659507641571867,0.7889004547488323,0.7470515854235684,0.5100347204418354,0.010756489917791138,0.00015051002353669283,0.00015280529263544002
39,0.5653905621382062,0.7887655337155297,0.7460672030288689,0.5091511565379861,0.01081957957164074,0.00014876892594526962,0.00015113410363181467
40,0.5645550339035589,0.7881822358559012,0.7468622811168955,0.5081551197559778,0.010851180103297034,0.00014737944262660141,0.0001479604650029332
41,0.5642776624361988,0.789016738070176,0.7465783246568859,0.5079173264282205,0.010844670333123455,0.0001432305978101766,0.0001473255373359533
42,0.5639207956407665,0.7886506040458192,0.7465972550875533,0.5073902374361177,0.010877645807340741,0.00014346022872500038,0.00014467681945503803
43,0.5637145299005807,0.7879518410405579,0.7455750118315192,0.5068663167666166,0.010939566302113235,0.0001418699199813666,0.00014362531727131288
44,0.5627770477304691,0.7883921282431321,0.7464079507808803,0.5062308244924955,0.010882129640473673,0.00013918709591904672,0.00013979246907168565
