epoch,train_loss,valid_auc,valid_acc,l_sup,l_ref,l_initmastery,l_rate
1,0.760584525777858,0.7529613873793088,0.732588736393753,0.5868761382790706,0.02143800041327874,0.016356597614653415,0.02966338316926538
2,0.6597607569826298,0.7678652808537195,0.7397065783246569,0.5539153279694705,0.015271303379752984,0.004794697108986786,0.0046163553004661744
3,0.6413508161261253,0.7737108313222119,0.7438902035021296,0.5475911622919615,0.014142256909205267,0.002098360973927846,0.002769224843331169
4,0.6298447959537273,0.777285364619037,0.7482631329862754,0.5444268009996863,0.01310425903648138,0.001216168103319433,0.0017954967593749567
5,0.6233526610002392,0.7779468671622074,0.7504212020823474,0.5422685888943702,0.012540120224002749,0.0008773862131979724,0.0012309229767597225
6,0.6189795719973614,0.778361026289625,0.7509512541410317,0.541010513353363,0.012110473103045175,0.0007038439145532855,0.0009266124438542866
7,0.6159425284455804,0.7785674876936293,0.7488499763369617,0.5400179210906395,0.011827117899277559,0.0005912044992217302,0.0007416406295999989
8,0.6132597428184462,0.7790656165328657,0.7482063416942736,0.5394226265689536,0.011525919059446702,0.0005077897389880976,0.0006121296901093367
9,0.6111283034867673,0.77881601230627,0.7479602460955986,0.53848372291615,0.0113574227434583,0.0004508273101241022,0.000519207442526945
10,0.6091380875305752,0.7776612466675759,0.7463322290582111,0.5384032660336736,0.011071260863294205,0.0004036560542835079,0.000450277969277595
11,0.6072614655151256,0.778538199523066,0.7464647420728822,0.5376145420529566,0.010911004210356623,0.00037019364170583024,0.0003941271375377258
12,0.6058832369068018,0.7784675852107246,0.7460293421675344,0.5375742051440092,0.010708754532970488,0.0003403492233204012,0.0003593331558081393
13,0.604141681144584,0.778540883202395,0.7448935163274965,0.5367543048271528,0.010570603985494623,0.00031731605779124883,0.0003266429937454454
14,0.6029605912269581,0.7790495262688613,0.7448367250354946,0.5364277230451411,0.01044218244108682,0.00029590329889745705,0.0003009043699011915
15,0.6013051265375765,0.777937025429739,0.7441930903928065,0.5362440730269377,0.010214381385594606,0.0002803163836197742,0.0002779346799726247
16,0.6003461719987436,0.7785764128173129,0.7436441079034548,0.5361062183854585,0.0100889954289111,0.0002651759880394822,0.0002620753163914235
17,0.5989514285135481,0.7783584402559056,0.7424325603407478,0.5356543585048198,0.009943366826822361,0.0002526595943917086,0.0002505078350095911
18,0.5977826566341994,0.7774625843128888,0.7407477520113582,0.5353554735500725,0.009808479847076038,0.0002431077741408778,0.00024009425425242342
