epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.757,0.7402,0.9550965815983571,0.757,1
2,0.7841,0.749,0.8648989100963461,0.7841,2
3,0.7921,0.7592,0.8356570705750935,0.7921,3
4,0.7983,0.7623,0.824002702554838,0.7983,4
5,0.8022,0.7637,0.8110644691715087,0.8022,5
6,0.8045,0.764,0.805428434934426,0.8045,6
7,0.8045,0.764,0.7999031588463179,0.8045,6
8,0.8064,0.7665,0.7971270198430398,0.8064,8
9,0.8081,0.7676,0.7947077314352896,0.8081,9
10,0.8094,0.7685,0.7941079821573837,0.8094,10
11,0.8094,0.7685,0.7945197910434518,0.8094,10
12,0.8109,0.7697,0.7913801435822454,0.8109,12
13,0.8109,0.7697,0.7849691130900528,0.8109,12
14,0.8109,0.7697,0.7818788091167032,0.8109,12
15,0.8126,0.7681,0.7824958416220337,0.8126,15
16,0.8136,0.7704,0.7796318798240932,0.8136,16
17,0.8136,0.7704,0.7830414758850378,0.8136,16
18,0.8157,0.7708,0.7790541167834029,0.8157,18
19,0.8168,0.7705,0.7766406639146305,0.8168,19
20,0.8168,0.7705,0.7748830505730345,0.8168,19
21,0.8201,0.7729,0.7674987276719306,0.8201,21
22,0.822,0.7735,0.7690332484020312,0.822,22
23,0.822,0.7735,0.7645980960773908,0.822,22
24,0.822,0.7735,0.758739962487378,0.822,22
25,0.822,0.7735,0.7544204032480418,0.822,22
26,0.822,0.7735,0.7516631934479533,0.822,22
27,0.8235,0.7739,0.7479273374012876,0.8235,27
28,0.8235,0.7739,0.7459112410162946,0.8235,27
29,0.8235,0.7739,0.7431151023606489,0.8235,27
30,0.8235,0.7739,0.7399217707024629,0.8235,27
31,0.8235,0.7739,0.7389315231520671,0.8235,27
32,0.8235,0.7739,0.7364592093735375,0.8235,27
33,0.8235,0.7739,0.7340460135326524,0.8235,27
34,0.8235,0.7739,0.7279845664686767,0.8235,27
35,0.8235,0.7739,0.7242059707351975,0.8235,27
36,0.8235,0.7739,0.7226371737645164,0.8235,27
37,0.8235,0.7739,0.7210842510712533,0.8235,27
