epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.6887,0.7395,1.22118158643051,0.6887,1
2,0.7013,0.7432,1.0789083456687634,0.7013,2
3,0.7067,0.7458,1.0613249526513482,0.7067,3
4,0.7107,0.747,1.0537433733413066,0.7107,4
5,0.7148,0.7491,1.0485491999968752,0.7148,5
6,0.717,0.7494,1.0448202822316703,0.717,6
7,0.7192,0.75,1.0407127196917427,0.7192,7
8,0.7202,0.7503,1.0379529818109512,0.7202,8
9,0.7202,0.7503,1.0353918993000415,0.7202,8
10,0.7223,0.7518,1.0332940539446827,0.7223,10
11,0.7223,0.7518,1.0319075196694498,0.7223,10
12,0.7236,0.7512,1.029904117555792,0.7236,12
13,0.7236,0.7512,1.0285263507602618,0.7236,12
14,0.7236,0.7512,1.027345381619881,0.7236,12
15,0.725,0.7513,1.0266311138330484,0.725,15
16,0.725,0.7513,1.0256237538005963,0.725,15
17,0.725,0.7513,1.0251478538984533,0.725,15
18,0.725,0.7513,1.0235684070451374,0.725,15
19,0.725,0.7513,1.0229428831261977,0.725,15
20,0.725,0.7513,1.0204972199721236,0.725,15
21,0.7261,0.7521,1.0210653175978335,0.7261,21
22,0.7261,0.7521,1.019872558950689,0.7261,21
23,0.7261,0.7521,1.019436650485023,0.7261,21
24,0.7261,0.7521,1.0180669944450698,0.7261,21
25,0.7261,0.7521,1.0185976152377523,0.7261,21
26,0.7261,0.7521,1.0168153516514669,0.7261,21
27,0.7272,0.7516,1.0155989049859544,0.7272,27
28,0.7272,0.7516,1.0161169068183136,0.7272,27
29,0.7272,0.7516,1.0149222073476378,0.7272,27
30,0.7272,0.7516,1.0143488523382354,0.7272,27
31,0.7272,0.7516,1.0136470989480801,0.7272,27
32,0.7272,0.7516,1.0135929329423004,0.7272,27
33,0.7272,0.7516,1.0135387274894734,0.7272,27
34,0.7272,0.7516,1.0129080537639612,0.7272,27
35,0.7272,0.7516,1.0119031543888544,0.7272,27
36,0.7272,0.7516,1.011900509803125,0.7272,27
37,0.7272,0.7516,1.010538485297873,0.7272,27
