epoch,train_loss,valid_auc,valid_acc,l_sup,l_ref,l_initmastery,l_rate
1,0.807965006156778,0.7501963582332913,0.7311878845243729,0.5877901861877365,0.021106709512726713,0.016236021132810304,0.03027882632362522
2,0.6925736132185992,0.7609912906038163,0.7343681968764789,0.5577215692249342,0.01460020886346077,0.004630304582550501,0.0045485289359889465
3,0.6711857844435132,0.7638663506023184,0.7380217699952674,0.5536739751395916,0.013149854591271529,0.0019956915592190556,0.002724838388529126
4,0.6569434475510806,0.7660339185505591,0.7399148130619971,0.551877887755727,0.011901735192319999,0.001167187573352662,0.001764851910463325
5,0.6492087515863373,0.7661345935362286,0.7403880738286795,0.5504192110696209,0.011258258678329488,0.0008495517552695027,0.0012095579366466966
6,0.6439872918707185,0.7663538654142124,0.7402934216753431,0.5495679937931616,0.01079592805278177,0.0006833590722448683,0.000908763183788454
7,0.6403109462040185,0.7665553114562315,0.7390061523899669,0.5488219085082374,0.010484555580963692,0.0005744779862210728,0.0007246564635101948
8,0.6369675060606004,0.7666362927399242,0.737870326549929,0.5485462054257694,0.010149243937727684,0.0004938698474750912,0.00059710023668569
9,0.6339578743123311,0.7659952501017782,0.7379081874112636,0.5478828205022507,0.009891352868483713,0.0004388462566298302,0.0005043262952879604
10,0.6315350084129013,0.7657030125421816,0.7361287269285376,0.5478207172056442,0.00962873325139905,0.00039328781216457835,0.0004375524218179498
11,0.6293469996524715,0.7662211729057045,0.7369238050165642,0.5472585443418204,0.009448511778221777,0.0003609430180996147,0.0003821338250125866
12,0.6270937477378764,0.7660567904596283,0.7370184571699007,0.5473325504059997,0.009185058976678798,0.00033220719797876896,0.00034837935179300906
13,0.624719134291826,0.7662117760907304,0.7347657359204922,0.5466598322288392,0.008992911597791439,0.00030999843467160483,0.00031746529179917473
14,0.6232083015193386,0.7660532405692485,0.7341221012778041,0.546400289554695,0.008852506939244146,0.00028931828073525335,0.00029235463555405647
15,0.6210515156788925,0.7647630223586522,0.7328537624230951,0.5464363229006612,0.00860162106497834,0.0002743312942273739,0.0002695678107702092
16,0.6199893593522602,0.7657063679288074,0.7337434926644582,0.5465046601431944,0.008473603248906633,0.00025966763455125707,0.00025503658013596226
17,0.6178911875401238,0.7644349535851991,0.7309796497870327,0.5461161654262209,0.008277663311067348,0.0002477455752145768,0.00024369875448751273
18,0.617072449273442,0.7646846507326167,0.731642214860388,0.5461001231042663,0.00818643654929474,0.00023848737353327515,0.00023484815600520762
