epoch,theta_global,beta_skill_mean,beta_skill_std,beta_skill_min,beta_skill_max,M_sat_mean,M_sat_std,M_sat_min,M_sat_max,gamma_student_mean,gamma_student_std,gamma_student_min,gamma_student_max,offset
1,0.567827,2.466542,0.000102,2.466279,2.466904,0.793957,0.017202,0.766830,0.826816,0.966665,0.000000,0.966665,0.966665,2.467009
2,0.535313,2.433340,0.000150,2.433061,2.433794,0.787548,0.033485,0.734397,0.853522,0.933878,0.000000,0.933878,0.933878,2.433364
3,0.502826,2.400362,0.000237,2.400050,2.401233,0.780707,0.049035,0.702635,0.879191,0.901618,0.000000,0.901618,0.901618,2.399383
4,0.470412,2.367586,0.000361,2.367175,2.369086,0.773436,0.063848,0.671507,0.903782,0.869858,0.000000,0.869859,0.869859,2.365178
5,0.438081,2.334997,0.000513,2.334407,2.337251,0.765741,0.077938,0.640986,0.927285,0.838579,0.000000,0.838580,0.838580,2.330828
6,0.405834,2.302578,0.000686,2.301785,2.305687,0.757627,0.091318,0.611053,0.949691,0.807762,0.000000,0.807762,0.807762,2.296393
