epoch,theta_global,beta_skill_mean,beta_skill_std,beta_skill_min,beta_skill_max,M_sat_mean,M_sat_std,M_sat_min,M_sat_max,gamma_student_mean,gamma_student_std,gamma_student_min,gamma_student_max,offset
1,0.567893,2.466531,0.000064,2.466353,2.466769,0.797761,0.018242,0.766990,0.828819,1.066642,0.000000,1.066642,1.066642,1.467184
2,0.535493,2.433315,0.000100,2.433112,2.433666,0.795252,0.035741,0.734683,0.857768,1.033780,0.000000,1.033780,1.033780,1.433339
3,0.503171,2.400327,0.000180,2.400101,2.401106,0.792442,0.052656,0.703043,0.886107,1.001391,0.000000,1.001391,1.001391,1.398883
4,0.470975,2.367551,0.000300,2.367181,2.368891,0.789329,0.068984,0.672033,0.913817,0.969453,0.000000,0.969453,0.969453,1.363945
5,0.438914,2.334971,0.000450,2.334414,2.336992,0.785915,0.084734,0.641627,0.940899,0.937946,0.000000,0.937946,0.937946,1.328622
6,0.406986,2.302571,0.000625,2.301800,2.305375,0.782201,0.099915,0.611804,0.967359,0.906852,0.000000,0.906852,0.906852,1.292999
