epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.6930628404165604,0.6930628404165604,N/A,0.7434816883862617,0.7434816883862617,N/A,0.0899761399748374,0.0899761399748374,0.0
2,1.0,0.7098325782575241,0.7098325782575241,N/A,0.7475011922257151,0.7475011922257151,N/A,0.08809248281984913,0.08809248281984913,0.0
3,1.0,0.7173082541357545,0.7173082541357545,N/A,0.7503041392130337,0.7503041392130337,N/A,0.08720454680068153,0.08720454680068153,0.0
4,1.0,0.7209673162910234,0.7209673162910234,N/A,0.7520365161704736,0.7520365161704736,N/A,0.08674199058085072,0.08674199058085072,0.0
5,1.0,0.7224173166213166,0.7224173166213166,N/A,0.7523771520890714,0.7523771520890714,N/A,0.0865619917001043,0.0865619917001043,0.0
6,1.0,0.7229869329370524,0.7229869329370524,N/A,0.7521241082638274,0.7521241082638274,N/A,0.08649922207910188,0.08649922207910188,0.0
7,1.0,0.723002875924973,0.723002875924973,N/A,0.7526009985498643,0.7526009985498643,N/A,0.0865253599322572,0.0865253599322572,0.0
8,1.0,0.7221502064879126,0.7221502064879126,N/A,0.7521533056282786,0.7521533056282786,N/A,0.08661988149492109,0.08661988149492109,0.0
9,1.0,0.7211628422140842,0.7211628422140842,N/A,0.7509756785954121,0.7509756785954121,N/A,0.08678229335619479,0.08678229335619479,0.0
10,1.0,0.7199125879733157,0.7199125879733157,N/A,0.7503722663967533,0.7503722663967533,N/A,0.0870226405713023,0.0870226405713023,0.0
11,1.0,0.7183311213542881,0.7183311213542881,N/A,0.7495450077373016,0.7495450077373016,N/A,0.08735774305402016,0.08735774305402016,0.0
