epoch,train_loss,train_auc,train_acc,val_loss,val_auc,val_acc,train_bce_loss,train_im_loss,val_bce_loss,val_im_loss,train_encoder1_auc,train_encoder1_acc,val_encoder1_auc,val_encoder1_acc,train_encoder2_auc,train_encoder2_acc,val_encoder2_auc,val_encoder2_acc
1,0.594069,0.678569,0.734370,0.594069,0.674168,0.740241,0.563488,0.607175,0.563488,0.607175,0.678569,0.734370,0.674168,0.740241,0.529386,0.734370,0.530114,0.740241
2,0.590740,0.689960,0.734370,0.590740,0.683831,0.740241,0.554482,0.606278,0.554482,0.606278,0.689960,0.734370,0.683831,0.740241,0.533023,0.734370,0.533334,0.740241
3,0.589401,0.695309,0.734370,0.589401,0.687967,0.740241,0.552060,0.605404,0.552060,0.605404,0.695309,0.734370,0.687967,0.740241,0.536305,0.734370,0.536822,0.740241
4,0.588285,0.698756,0.734370,0.588285,0.689347,0.740241,0.550320,0.604556,0.550320,0.604556,0.698756,0.734370,0.689347,0.740241,0.540911,0.734370,0.541660,0.740241
5,0.587234,0.701873,0.734370,0.587234,0.689649,0.740241,0.548731,0.603735,0.548731,0.603735,0.701873,0.734370,0.689649,0.740241,0.544761,0.734370,0.545262,0.740241
6,0.586193,0.704008,0.734370,0.586193,0.688401,0.740241,0.547117,0.602939,0.547117,0.602939,0.704008,0.734370,0.688401,0.740241,0.547259,0.734370,0.547520,0.740241
7,0.585136,0.706686,0.734370,0.585136,0.687381,0.740241,0.545393,0.602169,0.545393,0.602169,0.706686,0.734370,0.687381,0.740241,0.549250,0.734370,0.549359,0.740241
8,0.584138,0.708459,0.734370,0.584138,0.685656,0.740241,0.543805,0.601423,0.543805,0.601423,0.708459,0.734370,0.685656,0.740241,0.550856,0.734370,0.550831,0.740241
9,0.583253,0.709097,0.734370,0.583253,0.683354,0.740241,0.542540,0.600701,0.542540,0.600701,0.709097,0.734370,0.683354,0.740241,0.552499,0.734370,0.552406,0.740241
