epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.6779059246324377,0.6779059246324377,0.49828235308698826,0.7431118551032126,0.7431118551032126,0.25975921906782545,0.09112050232230401,0.09112050232230401,0.4970458733792208
2,1.0,0.6963921510204228,0.6963921510204228,0.5080096737328569,0.7458077450875434,0.7458077450875434,0.25975921906782545,0.08927816791193825,0.08927816791193825,0.5800900921529654
3,1.0,0.70192971138618,0.70192971138618,0.5062734276935363,0.7476861088672396,0.7476861088672396,0.25975921906782545,0.08864164245980126,0.08864164245980126,0.6240458889883391
4,1.0,0.7041842632756095,0.7041842632756095,0.4989722522749601,0.7482505912466302,0.7482505912466302,0.25975921906782545,0.08840094278661573,0.08840094278661573,0.6511315095181368
5,1.0,0.7068207082105331,0.7068207082105331,0.5038758034418381,0.7482019289725448,0.7482019289725448,0.25975921906782545,0.08820252333368574,0.08820252333368574,0.6677777377926574
6,1.0,0.7080353257637232,0.7080353257637232,0.4956116123414692,0.7491849069090697,0.7491849069090697,0.25975921906782545,0.08792438099578935,0.08792438099578935,0.677553151335035
7,1.0,0.7087787494406876,0.7087787494406876,0.5,0.7497104594691919,0.7497104594691919,0.25975921906782545,0.08787896894678777,0.08787896894678777,0.684074652438261
8,1.0,0.7090081233943373,0.7090081233943373,0.5,0.750090025207058,0.750090025207058,0.25975921906782545,0.08783308021268066,0.08783308021268066,0.6882213110826454
9,1.0,0.7094252142143345,0.7094252142143345,0.5,0.7502652093937654,0.7502652093937654,0.25975921906782545,0.08783695360227507,0.08783695360227507,0.6906709293929898
10,1.0,0.7096476596467618,0.7096476596467618,0.5,0.7502944067582166,0.7502944067582166,0.25975921906782545,0.08783477407937147,0.08783477407937147,0.6919762054268195
11,1.0,0.7092067630879384,0.7092067630879384,0.5,0.7507810294990706,0.7507810294990706,0.25975921906782545,0.08782927707141759,0.08782927707141759,0.6926409225074612
12,1.0,0.7089299357835688,0.7089299357835688,0.5,0.7513649767880952,0.7513649767880952,0.25975921906782545,0.08780894458902125,0.08780894458902125,0.6929486077658984
