epoch,theta_global,beta_skill_mean,beta_skill_std,beta_skill_min,beta_skill_max,M_sat_mean,M_sat_std,M_sat_min,M_sat_max,gamma_student_mean,gamma_student_std,gamma_student_min,gamma_student_max,offset
1,0.567945,2.466534,0.000073,2.466335,2.466805,0.894886,0.018085,0.866906,0.928440,1.066642,0.000000,1.066642,1.066642,1.467243
2,0.535583,2.433324,0.000112,2.433095,2.433713,0.889566,0.035422,0.834427,0.956973,1.033781,0.000000,1.033781,1.033781,1.433508
3,0.503291,2.400342,0.000195,2.400097,2.401192,0.883988,0.052170,0.802538,0.984846,1.001393,0.000000,1.001393,1.001393,1.399203
4,0.471118,2.367571,0.000319,2.367174,2.369009,0.878121,0.068272,0.771203,1.010193,0.969456,0.000000,0.969456,0.969456,1.364458
5,0.439068,2.334992,0.000461,2.334398,2.336982,0.871619,0.083113,0.740398,1.029177,0.937950,0.000000,0.937950,0.937950,1.329398
6,0.407132,2.302583,0.000599,2.301771,2.305092,0.864496,0.096799,0.710101,1.046557,0.906854,0.000000,0.906854,0.906854,1.294155
