epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.718,0.8267,0.460887821480213,0.718,1
2,0.7479,0.8309,0.40405293875648085,0.7479,2
3,0.7588,0.8315,0.3949161226520639,0.7588,3
4,0.7652,0.8322,0.39005684724502926,0.7652,4
5,0.7701,0.8329,0.38672522251864005,0.7701,5
6,0.7743,0.8335,0.38382757349417734,0.7743,6
7,0.7791,0.8343,0.38126923000090346,0.7791,7
8,0.7856,0.8368,0.3779334808287953,0.7856,8
9,0.7902,0.8383,0.37382591520014596,0.7902,9
10,0.7924,0.8391,0.3705360903564025,0.7924,10
11,0.7979,0.8406,0.3671417500883378,0.7979,11
12,0.8006,0.8407,0.3649687917588299,0.8006,12
13,0.8025,0.8413,0.36262223438903224,0.8025,13
14,0.8038,0.8416,0.3610994554105627,0.8038,14
15,0.8052,0.8422,0.3595421806464762,0.8052,15
16,0.8064,0.8427,0.35775742278436623,0.8064,16
17,0.8064,0.8427,0.3565383941257173,0.8064,16
18,0.808,0.8432,0.35497206811971205,0.808,18
19,0.8091,0.8432,0.35369082355526504,0.8091,19
20,0.8091,0.8432,0.35241720127741205,0.8091,19
21,0.8106,0.8444,0.35085139414896754,0.8106,21
22,0.8106,0.8444,0.3491930854630976,0.8106,21
23,0.8123,0.8446,0.34810214867904676,0.8123,23
24,0.8123,0.8446,0.3467848576864494,0.8123,23
25,0.8123,0.8446,0.34538863908765843,0.8123,23
26,0.8137,0.8449,0.3440701086178513,0.8137,26
27,0.8137,0.8449,0.34296950976311735,0.8137,26
28,0.8137,0.8449,0.34146779071095107,0.8137,26
29,0.8137,0.8449,0.3399194289550101,0.8137,26
30,0.8148,0.8454,0.3390021054963839,0.8148,30
31,0.8148,0.8454,0.33747740489242556,0.8148,30
32,0.8148,0.8454,0.33592469255276736,0.8148,30
33,0.8148,0.8454,0.3347370481617963,0.8148,30
34,0.8148,0.8454,0.33331732108302675,0.8148,30
35,0.8148,0.8454,0.33212992818877907,0.8148,30
36,0.8148,0.8454,0.33072379828812115,0.8148,30
37,0.8148,0.8454,0.32934454368372224,0.8148,30
38,0.8148,0.8454,0.32804967152746134,0.8148,30
39,0.8148,0.8454,0.32688057368275547,0.8148,30
40,0.8148,0.8454,0.3256463301862502,0.8148,30
