epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.766,0.7479,0.9999996232064742,0.766,1
2,0.7901,0.7561,0.921793323853097,0.7901,2
3,0.7976,0.7604,0.8809472376958128,0.7976,3
4,0.8018,0.7618,0.857069229282526,0.8018,4
5,0.8047,0.7645,0.8437941399917738,0.8047,5
6,0.807,0.7663,0.8300493417689491,0.807,6
7,0.8087,0.7681,0.8189527427723418,0.8087,7
8,0.8097,0.7681,0.8105950544547281,0.8097,8
9,0.8108,0.7693,0.8023982978380261,0.8108,9
10,0.812,0.7699,0.7986038944481306,0.812,10
11,0.812,0.7699,0.7948965567343125,0.812,10
12,0.8132,0.7699,0.7913362483371191,0.8132,12
13,0.8132,0.7699,0.7881343956159316,0.8132,12
14,0.8132,0.7699,0.7849735881517487,0.8132,12
