epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.6798599757437227,0.6798599757437227,N/A,0.7423721885371147,0.7423721885371147,N/A,0.09095806917365716,0.09095806917365716,0.0
2,1.0,0.7006987914880676,0.7006987914880676,N/A,0.7462846353735803,0.7462846353735803,N/A,0.08887844943270391,0.08887844943270391,0.0
3,1.0,0.7093327417317089,0.7093327417317089,N/A,0.748231126336996,0.748231126336996,N/A,0.08798348705987541,0.08798348705987541,0.0
4,1.0,0.7153074984367971,0.7153074984367971,N/A,0.7503333365774849,0.7503333365774849,N/A,0.08738564927967227,0.08738564927967227,0.0
5,1.0,0.7192711157743286,0.7192711157743286,N/A,0.751092468053217,0.751092468053217,N/A,0.08702014219395969,0.08702014219395969,0.0
6,1.0,0.7216090990788928,0.7216090990788928,N/A,0.7525426038209617,0.7525426038209617,N/A,0.08669368603399821,0.08669368603399821,0.0
7,1.0,0.7231051724743414,0.7231051724743414,N/A,0.7531752133840719,0.7531752133840719,N/A,0.0865163185766765,0.0865163185766765,0.0
8,1.0,0.724205801690964,0.724205801690964,N/A,0.7533114677515109,0.7533114677515109,N/A,0.08644345889286119,0.08644345889286119,0.0
9,1.0,0.7247399928939431,0.7247399928939431,N/A,0.753691033489377,0.753691033489377,N/A,0.08641785778561417,0.08641785778561417,0.0
10,1.0,0.7247300717835685,0.7247300717835685,N/A,0.7537202308538282,0.7537202308538282,N/A,0.0863829753836807,0.0863829753836807,0.0
11,1.0,0.7250960179002841,0.7250960179002841,N/A,0.7538370203116332,0.7538370203116332,N/A,0.08642061282785571,0.08642061282785571,0.0
12,1.0,0.7251088934227476,0.7251088934227476,N/A,0.7534963843930355,0.7534963843930355,N/A,0.08648709800778603,0.08648709800778603,0.0
13,1.0,0.7244176952294105,0.7244176952294105,N/A,0.7539635422242552,0.7539635422242552,N/A,0.08652567544153758,0.08652567544153758,0.0
14,1.0,0.7241535587197789,0.7241535587197789,N/A,0.7533017352966939,0.7533017352966939,N/A,0.08666293992071736,0.08666293992071736,0.0
15,1.0,0.7235098867830372,0.7235098867830372,N/A,0.7527469853721204,0.7527469853721204,N/A,0.08668157382279026,0.08668157382279026,0.0
16,1.0,0.722775068462435,0.722775068462435,N/A,0.7525815336402301,0.7525815336402301,N/A,0.08675494166661282,0.08675494166661282,0.0
