epoch,train_loss,valid_auc,valid_acc,l_sup,l_ref,l_initmastery,l_rate
1,0.8197323410159196,0.7496671158805678,0.7308282063416943,0.587963261248134,0.021046513148273032,0.01621491322259119,0.030418683041389134
2,0.7005756909149635,0.7594950535443165,0.7327969711310932,0.5584519892024388,0.014486035603719452,0.004596093329075036,0.004528685181834681
3,0.6783235292442032,0.7617951620203989,0.736848083293895,0.5548143204198861,0.012985033332370222,0.001974912195216219,0.002711700569193029
4,0.6634316823613321,0.7636852203593036,0.7384571699006153,0.5532883311031412,0.011712737323250622,0.0011575029970945507,0.001756152324871952
5,0.6553571224478844,0.7637311949045673,0.7389493610979649,0.5519550932267524,0.011057974285601327,0.0008439237669850733,0.0012043394575817661
6,0.6498437075808067,0.7637181899268335,0.7388736393752958,0.5511582865088374,0.010586581736182174,0.0006791004915809415,0.0009039688692525355
7,0.6460475721037282,0.7640222615043158,0.7371131093232371,0.55049214957995,0.010272772167809308,0.0005710222662324093,0.0007202503327908166
8,0.6425225795868261,0.7640560303484065,0.7360151443445339,0.5502782466920609,0.00993179070064798,0.0004909829878298938,0.0005934832774516115
9,0.6392992844909495,0.7634313527994077,0.7359772834831992,0.5496628768017938,0.00966143540184324,0.00043638187133721555,0.0005011914529098199
10,0.6366887202832124,0.7632978877881351,0.7341978230004733,0.5496056524536119,0.009394201333634555,0.000391136093017817,0.00043464704837752884
11,0.6344684380668689,0.7637260236245929,0.7352579271178419,0.5491088162634574,0.009214558725943789,0.00035904264677323995,0.0003795891766754215
12,0.6320475122714466,0.7633800825547639,0.7346521533364884,0.5492361351180999,0.008943466915904233,0.00033053521621054043,0.00034602859456352007
13,0.6295037877241599,0.7635229010704581,0.733289162328443,0.5485798441899937,0.008743092378911873,0.00030846556197510367,0.00031543070985370485
14,0.6279032916274776,0.7636332791948277,0.7323237103644108,0.5483269416649882,0.008600939268944785,0.00028798264704978967,0.00029049680776574996
15,0.6256242956186983,0.7623397307964727,0.7312446758163749,0.5484173306500358,0.008346475942137962,0.00027310842278880845,0.00026809900830856726
16,0.6244579938943596,0.7631907918161841,0.7324562233790819,0.5484810787389361,0.00821559076818327,0.0002585449759383992,0.00025390336954814316
17,0.6222660827757426,0.7618679465851553,0.7292759110269759,0.5481067269722232,0.008020138358309245,0.00024675220619575344,0.00024247858199910905
18,0.6213320651985789,0.7621407747174931,0.7300899195456697,0.5480887029783564,0.007922265562228858,0.00023754748823281803,0.00023379371353843625
