epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.7266,0.7254,1.0234925421277592,0.7266,1
2,0.758,0.7398,0.9296331073310965,0.758,2
3,0.7779,0.7525,0.9027378627044333,0.7779,3
4,0.792,0.7638,0.879170102427771,0.792,4
5,0.8009,0.7686,0.8633183864769608,0.8009,5
6,0.8051,0.7703,0.851147951044189,0.8051,6
7,0.8085,0.7712,0.84230476062869,0.8085,7
8,0.8113,0.7724,0.8368581516364362,0.8113,8
9,0.8135,0.7735,0.8316806655865497,0.8135,9
10,0.8148,0.7734,0.8268424047721289,0.8148,10
11,0.8163,0.7739,0.8235785038180218,0.8163,11
12,0.8174,0.7755,0.8189780143695343,0.8174,12
13,0.8185,0.7754,0.8155693820985771,0.8185,13
14,0.8199,0.7762,0.813829417734805,0.8199,14
15,0.8211,0.7771,0.8128194322379237,0.8211,15
16,0.8211,0.7771,0.8083008427329206,0.8211,15
17,0.8232,0.7778,0.8068422476850835,0.8232,17
18,0.8244,0.7795,0.8053128095773666,0.8244,18
19,0.8244,0.7795,0.8038927042787584,0.8244,18
20,0.827,0.7795,0.8006451455237878,0.827,20
21,0.827,0.7795,0.8001161956811097,0.827,20
22,0.8295,0.7824,0.7966331432827068,0.8295,22
23,0.8306,0.7825,0.7947406534359052,0.8306,23
24,0.8318,0.7818,0.7927054806822098,0.8318,24
25,0.8329,0.7842,0.7916653425066521,0.8329,25
26,0.834,0.7837,0.7882933890471795,0.834,26
27,0.8357,0.785,0.7877433134325779,0.8357,27
28,0.8357,0.785,0.7845479646835342,0.8357,27
29,0.837,0.787,0.7832224146981417,0.837,29
30,0.8383,0.7869,0.7812270439339348,0.8383,30
31,0.8383,0.7869,0.7787960355435455,0.8383,30
32,0.8413,0.7875,0.7756082527783135,0.8413,32
33,0.8413,0.7875,0.7739437240277119,0.8413,32
34,0.8431,0.7892,0.7712526632678547,0.8431,34
35,0.8431,0.7892,0.77011685172292,0.8431,34
36,0.8431,0.7892,0.7685680749521572,0.8431,34
37,0.8445,0.7892,0.7659902420531335,0.8445,37
38,0.8445,0.7892,0.7645712190793985,0.8445,37
39,0.8445,0.7892,0.7609624215651812,0.8445,37
40,0.8445,0.7892,0.7596662586468818,0.8445,37
41,0.8445,0.7892,0.7583285721518552,0.8445,37
42,0.8445,0.7892,0.7559936449024376,0.8445,37
43,0.8458,0.7916,0.7550399892720546,0.8458,43
44,0.8458,0.7916,0.7531621570461967,0.8458,43
45,0.8458,0.7916,0.7514738121652723,0.8458,43
46,0.8458,0.7916,0.7493312926501775,0.8458,43
47,0.8458,0.7916,0.7482174596999491,0.8458,43
48,0.8458,0.7916,0.7478883626729422,0.8458,43
49,0.8458,0.7916,0.7465265988700145,0.8458,43
50,0.8458,0.7916,0.7426385837320431,0.8458,43
51,0.8458,0.7916,0.7422694747715468,0.8458,43
52,0.8469,0.7921,0.7413595317122934,0.8469,52
53,0.8469,0.7921,0.739691055503268,0.8469,52
54,0.8469,0.7921,0.7384183445834539,0.8469,52
55,0.8469,0.7921,0.7375103048653977,0.8469,52
56,0.8469,0.7921,0.7359566313801759,0.8469,52
57,0.8469,0.7921,0.7349873658890578,0.8469,52
58,0.8469,0.7921,0.733810068276415,0.8469,52
59,0.8469,0.7921,0.7330774430695587,0.8469,52
60,0.8469,0.7921,0.7324641477452544,0.8469,52
61,0.8469,0.7921,0.7300729200253231,0.8469,52
62,0.8469,0.7921,0.7302166949966722,0.8469,52
