epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,0.95,0.6862009083668167,0.6860635386725843,0.5395686081013669,0.7430047981002248,0.7430923901935785,0.7252528005138736,0.09110965473311287,0.09038884968173747,0.10480498552930598
2,0.95,0.7049164296449851,0.7050507072433971,0.5795475092887382,0.7471800212167515,0.746625271292178,0.727403673028448,0.08919249839928685,0.08850357940002364,0.10228198553834643
3,0.95,0.7134227579070103,0.7137344563872643,0.5957040646271967,0.7498564462914481,0.749729924378826,0.7315496987805234,0.08808795180247754,0.08748920140217761,0.09946421533823013
4,0.95,0.7186897837799411,0.7190796952402378,0.6031062196096106,0.7505377181286436,0.7504209286708386,0.7326883959941216,0.08749561103022828,0.08692285357689371,0.09837802529943232
5,0.95,0.7217808126129293,0.7221371265334329,0.6069231158428403,0.7518321346193151,0.7516180206133393,0.7340217423040614,0.08711469036583998,0.08654884948414199,0.0978656929670548
6,0.95,0.7236126712599042,0.7239324467752257,0.6115803067259548,0.7532628054774255,0.753437989664133,0.7341774615811346,0.08687301405838557,0.08633401959526296,0.09711393622719512
7,0.95,0.7242395117915181,0.7245243624367628,0.6140188530949119,0.7534769194834013,0.7539830071338893,0.7340314747588784,0.08676329300719865,0.0862399520618575,0.09670677598641843
8,0.95,0.7247693217454568,0.725006848841997,0.6175858994144925,0.7540122044983406,0.7540122044983406,0.7340898694877809,0.08673803173765844,0.08622823533963184,0.09642417455206112
9,0.95,0.7248783010050208,0.725094566679273,0.6188838249846969,0.7542360509591334,0.7541581913205968,0.7356957245325989,0.08671999175329598,0.08622550888329136,0.09611518224891351
10,0.95,0.7243689933655703,0.72453587516122,0.6214432581624003,0.7542068535946822,0.753934344859804,0.7348198035990617,0.08682961457846117,0.08636362592176515,0.09568341593353116
11,0.95,0.7239417380872084,0.7240647879344677,0.6224080149645812,0.7537980904923649,0.7538370203116332,0.7349365930568668,0.08692004835727263,0.08646347525776649,0.09559496461736913
12,0.95,0.723031499362879,0.7231157076196753,0.623516804220596,0.7533503975707793,0.7532141432033401,0.7340704045781468,0.08705395384102452,0.08661003045889797,0.09548852972838344
13,0.95,0.7223697819903975,0.7223559734697687,0.6260846792090486,0.7532920028418768,0.7528637748299254,0.7345083650449152,0.08718004822731018,0.08676393162839267,0.09508627653121948
