epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.6884590203289709,0.6884590203289709,N/A,0.74352061820553,0.74352061820553,N/A,0.09023458328174085,0.09023458328174085,0.0
2,1.0,0.7074673971204868,0.7074673971204868,N/A,0.7466544686566292,0.7466544686566292,N/A,0.0882976885352816,0.0882976885352816,0.0
3,1.0,0.7157709359652866,0.7157709359652866,N/A,0.7495644726469357,0.7495644726469357,N/A,0.08735677326212124,0.08735677326212124,0.0
4,1.0,0.720995358698657,0.720995358698657,N/A,0.7511411303273025,0.7511411303273025,N/A,0.08674526245010142,0.08674526245010142,0.0
5,1.0,0.7234177500122647,0.7234177500122647,N/A,0.7523868845438885,0.7523868845438885,N/A,0.08645657525987041,0.08645657525987041,0.0
6,1.0,0.7248251395675847,0.7248251395675847,N/A,0.7535450466671209,0.7535450466671209,N/A,0.08627342250274152,0.08627342250274152,0.0
7,1.0,0.7252217374326317,0.7252217374326317,N/A,0.7535158493026696,0.7535158493026696,N/A,0.08624245150356877,0.08624245150356877,0.0
8,1.0,0.7250888100707409,0.7250888100707409,N/A,0.7535255817574867,0.7535255817574867,N/A,0.08622735373827876,0.08622735373827876,0.0
9,1.0,0.7245636865360449,0.7245636865360449,N/A,0.7536618361249258,0.7536618361249258,N/A,0.08636685795321757,0.08636685795321757,0.0
10,1.0,0.7238742733051428,0.7238742733051428,N/A,0.752941634468462,0.752941634468462,N/A,0.0864168855608726,0.0864168855608726,0.0
11,1.0,0.7229926001373654,0.7229926001373654,N/A,0.7523868845438885,0.7523868845438885,N/A,0.08658576984794772,0.08658576984794772,0.0
