epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.7011183987922925,0.7011183987922925,N/A,0.7447955697865672,0.7447955697865672,N/A,0.08945955062399105,0.08945955062399105,0.0
2,1.0,0.7146131941083324,0.7146131941083324,N/A,0.7496715296499236,0.7496715296499236,N/A,0.08816309927069411,0.08816309927069411,0.0
3,1.0,0.7198205300197061,0.7198205300197061,N/A,0.7518126697096809,0.7518126697096809,N/A,0.08768413322312492,0.08768413322312492,0.0
4,1.0,0.7214681685730246,0.7214681685730246,N/A,0.7523576871794373,0.7523576871794373,N/A,0.08705915404217583,0.08705915404217583,0.0
5,1.0,0.7228523151933219,0.7228523151933219,N/A,0.752824845010657,0.752824845010657,N/A,0.08677559908555478,0.08677559908555478,0.0
6,1.0,0.722401559346336,0.722401559346336,N/A,0.7535937089412063,0.7535937089412063,N/A,0.08647749436144926,0.08647749436144926,0.0
7,1.0,0.7221671723748249,0.7221671723748249,N/A,0.7527859151913887,0.7527859151913887,N/A,0.0864991240051328,0.0864991240051328,0.0
8,1.0,0.7217035609559697,0.7217035609559697,N/A,0.7528345774654741,0.7528345774654741,N/A,0.08648562066409053,0.08648562066409053,0.0
9,1.0,0.720547138054975,0.720547138054975,N/A,0.7522700950860836,0.7522700950860836,N/A,0.08659934921532261,0.08659934921532261,0.0
