epoch,train_loss,valid_auc,valid_acc,l_sup,l_ref,l_initmastery,l_rate
1,0.699996128008086,0.758174796709401,0.7349171793658306,0.5849069846468308,0.022297189221717417,0.01663005400035106,0.028631469939166532
2,0.6152337087394836,0.7790649432506398,0.7501940369143398,0.5459126613083618,0.017217689581836264,0.005143160568844202,0.00477777835946265
3,0.5984369876700145,0.7902136629881864,0.7572929484145764,0.5339486054273034,0.017315484253534425,0.002323133348845437,0.002876836632612503
4,0.5896912545509222,0.7956685806214061,0.7599053478466635,0.5278322368736138,0.017123179374417912,0.001329573304927783,0.0018816736682665293
5,0.5841120456671558,0.7983309259595803,0.7632371036441079,0.5236850834301084,0.016957722584872197,0.0009403895593562659,0.0012869059240257278
6,0.5805178770126261,0.7989938593259142,0.7639753904401325,0.521194220721522,0.01676346716703847,0.0007488979182478627,0.0009716405306071477
7,0.5785624863311924,0.7993193034798829,0.7646568859441553,0.5198105366316162,0.016675909612483036,0.0006277701409228398,0.0007820248204384013
8,0.5764129657957429,0.8001335182438789,0.7654898248935164,0.51872366418011,0.016424264254358906,0.0005380906148938471,0.0006505205603252848
9,0.5744866889152735,0.8003804891888797,0.7665309985802177,0.5169661500815096,0.016415352545057733,0.000476688119695311,0.0005512058914166421
10,0.5733551284992336,0.8001550695748276,0.7658305726455277,0.5168309734774565,0.01615774373446281,0.0004261732851770958,0.000479201206267715
11,0.5718602633625528,0.8013735859844808,0.7662470421202082,0.5155089101057873,0.01613099502477174,0.0003902499174020708,0.0004204691731681302
12,0.5707025986528927,0.8013513456220144,0.7663416942735447,0.5149759117135356,0.015968831450057525,0.00035808845188954483,0.00038113518539796006
13,0.569470164120199,0.8013171932826675,0.766228111689541,0.5139124646868457,0.015935220910857122,0.0003332509086467111,0.0003452517954000026
14,0.5683967771909099,0.8021932059054351,0.7667203028868906,0.5131018790277236,0.01587236577567334,0.0003101978963524712,0.00031838644045089677
15,0.5674326862533562,0.8024455095606517,0.7667770941788926,0.5125114965455083,0.015774520734945934,0.0002933622398124425,0.00029138192280638427
16,0.5665518290001573,0.8023901767861789,0.7670610506389021,0.5119688639885994,0.01568541458497445,0.00027707944698863936,0.00027417794368298447
17,0.5657346854434488,0.8029296561785959,0.7671557027922385,0.5115937444717187,0.015564327904333672,0.00026336855678267237,0.00026199865971538236
18,0.5643766350101734,0.8028287126675008,0.7666067203028869,0.5104410415603445,0.015510472488434365,0.00025313841181862963,0.00024892826725986597
19,0.5633661846914034,0.8032487470682379,0.7670231897775674,0.5092759650204194,0.01556149311363697,0.00024136264905025588,0.00023800043019351022
20,0.5627690468139025,0.8036819108661143,0.7673450070989115,0.5087255444278358,0.015551956583900997,0.0002337463457241424,0.0002286702740743751
21,0.5615845199194716,0.8043715959795611,0.7674964505442499,0.508159380534618,0.015376460350429019,0.0002256543835395052,0.0002205627321717903
22,0.5607291308160245,0.8049098870879091,0.7675911026975863,0.5068942061429417,0.015498733225588998,0.00021903987492249402,0.00021263892854087304
