epoch,lambda_interp,train_loss,train_auc,train_acc,val_loss,val_auc,val_acc,val_l_bce,val_l_stability,val_l_align_total,val_l_21_performance,val_l_22_difficulty,val_l_23_ability,val_theta_mean,val_theta_std,val_beta_mean,val_beta_std,val_mastery_mean,val_mastery_std
18,0.018,0.16414199700009638,0.770767164934553,0.7701217394569125,0.27992652447856203,0.7151744299429239,0.7482603237014472,0.08817992663505125,0.186585506006163,10.637110573904854,3.9981725848450953,0.186585506006163,6.638937950134277,-2.5184152126312256,4.029187202453613,-4.9691619873046875,3.7137861251831055,0.6583350300788879,0.35875603556632996
19,0.019000000000000003,0.1676994067245197,0.774402974839891,0.7728554801528079,0.2918798722782914,0.7126444935958125,0.7471313589426661,0.088492038450679,0.20706210665556848,10.68413495044319,3.993125467884297,0.20706210665556848,6.691009511753005,-2.41438627243042,4.099831581115723,-4.956030368804932,3.7067737579345703,0.6642189621925354,0.35612720251083374
20,0.020000000000000004,0.17137803006048646,0.7776942598716841,0.7742563755995457,0.3035206958955648,0.71219541212093,0.7456812231749214,0.08875408099622142,0.22845124955079993,10.71285934837497,3.9614121475998236,0.22845124955079993,6.751447220237887,-2.545039176940918,4.099089622497559,-4.943016052246094,3.69972562789917,0.6511694192886353,0.36125117540359497
21,0.021,0.1748523933745419,0.7818922792948868,0.7760397600878551,0.31272011265462757,0.7093068091610036,0.7446301180546769,0.08969081968677287,0.2507350840130631,10.590735824740662,3.94651621701766,0.2507350840130631,6.6442195736632055,-2.4522855281829834,4.0465288162231445,-4.9301252365112305,3.692631721496582,0.658856987953186,0.3574637770652771
22,0.022000000000000002,0.1785204280071308,0.7848996267755631,0.777949858737176,0.3264637151542975,0.7078242332046943,0.7425960349979075,0.08965906333558414,0.2738977384810545,10.7290079739629,3.9249765386386795,0.2738977384810545,6.804031469384018,-2.5703327655792236,4.133210182189941,-4.917365550994873,3.6854898929595947,0.6457165479660034,0.36263278126716614
23,0.023000000000000003,0.18198943601371093,0.7880868645094985,0.7795173598400585,0.3360982573762232,0.705533628374545,0.7429561358261394,0.09031443647584136,0.29792286729326056,10.647035715531329,3.907141451932946,0.29792286729326056,6.739894263598384,-2.4959499835968018,4.107100963592529,-4.904699325561523,3.6783456802368164,0.6526519060134888,0.36013904213905334
24,0.024,0.1854449771537682,0.7910778494353196,0.7817864819455786,0.346210885412839,0.7033802678700787,0.7414670702391264,0.09092196259571582,0.3227997501285709,10.593460394411672,3.8839215405133305,0.3227997501285709,6.709538878226767,-2.5696916580200195,4.063733100891113,-4.892180919647217,3.671135663986206,0.6448100805282593,0.36197322607040405
25,0.025,0.18877584390689672,0.79536938780204,0.7834548850655628,0.3569477066701772,0.7015348351835342,0.7388198425288811,0.09148324159335117,0.3485165335694138,10.570654966393295,3.872399544229313,0.3485165335694138,6.698255461089465,-2.4997482299804688,4.077522277832031,-4.879832744598389,3.6638295650482178,0.6512787938117981,0.35984259843826294
26,0.026000000000000002,0.19213504788171443,0.7988079438723298,0.7852406161124096,0.3677597240525849,0.7002428056297187,0.7358903736289404,0.0927988544714694,0.3750549317622671,10.523964881896973,3.8548744843930614,0.3750549317622671,6.669090407235282,-2.50225567817688,4.0549468994140625,-4.867600917816162,3.6564950942993164,0.6492701768875122,0.3596457540988922
27,0.027000000000000003,0.1955807572664992,0.8019871134782176,0.7867987309811431,0.377289424745404,0.6993363333805597,0.7357735841711355,0.09292640856334142,0.40241286036919577,10.475847964384117,3.834046933115745,0.40241286036919577,6.6418010361340585,-2.477482795715332,4.0369439125061035,-4.855522155761719,3.6490933895111084,0.6522147059440613,0.3586319088935852
28,0.028000000000000004,0.19905121508657622,0.8052156254018163,0.7892321121842706,0.38938967184144624,0.696073763918686,0.7279292255885702,0.09389972519509647,0.43058223566230464,10.493332531987404,3.8074119918200435,0.43058223566230464,6.6859205012418785,-2.595961332321167,4.033824920654297,-4.843574523925781,3.641650438308716,0.6380188465118408,0.3634159564971924
29,0.028999999999999998,0.20238856137416522,0.8084369712168302,0.7907479889993336,0.4067715017163024,0.6944195529991997,0.7223038667042988,0.0949161312713915,0.45954909008376454,10.690084671487613,3.790959207379088,0.45954909008376454,6.899125478705582,-2.7067346572875977,4.158045291900635,-4.831814289093018,3.6340999603271484,0.6262892484664917,0.3684735894203186
30,0.03,0.20588125821222295,0.8109626078290868,0.792493828551047,0.41260708898914106,0.692559619678815,0.7194133276236265,0.09589978109817116,0.4893127047285742,10.48970601996597,3.768955016622738,0.4893127047285742,6.72075096441775,-2.6815528869628906,4.040624141693115,-4.8201446533203125,3.626556634902954,0.632486879825592,0.3655032515525818
