epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.7003,0.7464,0.8602142218461618,0.7003,1
2,0.7118,0.7504,0.8017668792883778,0.7118,2
3,0.7187,0.7532,0.791735384202158,0.7187,3
4,0.7227,0.755,0.7854988803410216,0.7227,4
5,0.7246,0.7549,0.7835487422609927,0.7246,5
6,0.7263,0.7558,0.7805136656053567,0.7263,6
7,0.7263,0.7558,0.7784616425667653,0.7263,6
8,0.7283,0.757,0.7770192631758736,0.7283,8
9,0.7283,0.757,0.775795819004162,0.7283,8
10,0.7283,0.757,0.7744929231137071,0.7283,8
11,0.7298,0.758,0.7740767195402155,0.7298,11
12,0.7298,0.758,0.7726077814368841,0.7298,11
13,0.7298,0.758,0.7716747888852447,0.7298,11
14,0.7298,0.758,0.7712782014655974,0.7298,11
15,0.7311,0.7582,0.7700254157669547,0.7311,15
16,0.7311,0.7582,0.7697285966803284,0.7311,15
17,0.7311,0.7582,0.7689953856715276,0.7311,15
18,0.7311,0.7582,0.7681206341083625,0.7311,15
19,0.7311,0.7582,0.7676169640918605,0.7311,15
20,0.7311,0.7582,0.7674736174993408,0.7311,15
21,0.7322,0.7584,0.7664034416381075,0.7322,21
22,0.7322,0.7584,0.7656752619700986,0.7322,21
23,0.7322,0.7584,0.7657823816288946,0.7322,21
24,0.7322,0.7584,0.7651411550407111,0.7322,21
25,0.7322,0.7584,0.7643638895060122,0.7322,21
26,0.7322,0.7584,0.7639174157086,0.7322,21
27,0.7332,0.7586,0.7638720296611845,0.7332,27
28,0.7332,0.7586,0.7630259339857889,0.7332,27
29,0.7332,0.7586,0.7626499059061272,0.7332,27
30,0.7332,0.7586,0.7627009617228386,0.7332,27
31,0.7332,0.7586,0.7619190972237849,0.7332,27
32,0.7332,0.7586,0.7614227143226774,0.7332,27
33,0.7332,0.7586,0.7614437257172134,0.7332,27
34,0.7332,0.7586,0.7606771046108132,0.7332,27
35,0.7332,0.7586,0.7607386407639742,0.7332,27
36,0.7332,0.7586,0.7606040857363983,0.7332,27
37,0.7332,0.7586,0.7596130515845373,0.7332,27
