epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.8016,0.7941,0.564799871526375,0.8016,1
2,0.8638,0.8315,0.439616030414075,0.8638,2
3,0.8853,0.8442,0.38314452445625324,0.8853,3
4,0.8937,0.8484,0.3580505784899603,0.8937,4
5,0.8988,0.8509,0.3441553152549969,0.8988,5
6,0.9025,0.8532,0.3350248057258489,0.9025,6
7,0.9049,0.8548,0.32890239050750314,0.9049,7
8,0.9068,0.8556,0.3246645777477316,0.9068,8
9,0.9083,0.8566,0.3210804496675212,0.9083,9
10,0.9096,0.8576,0.31815813335221693,0.9096,10
11,0.9108,0.8583,0.31561163369994016,0.9108,11
12,0.9118,0.8591,0.31370681796301414,0.9118,12
13,0.913,0.8598,0.3116404003867987,0.913,13
14,0.9141,0.8604,0.3092423949700243,0.9141,14
15,0.9154,0.8611,0.3073561064758765,0.9154,15
16,0.9168,0.862,0.30547232222338333,0.9168,16
17,0.9185,0.8629,0.30259959891389737,0.9185,17
18,0.9207,0.8639,0.29966264303932977,0.9207,18
19,0.9231,0.8651,0.2955724535236408,0.9231,19
20,0.9244,0.8666,0.2918660224005234,0.9244,20
21,0.9256,0.8683,0.28851697108662383,0.9256,21
22,0.9256,0.8683,0.2859859855148667,0.9256,21
23,0.9272,0.8694,0.2830112272856493,0.9272,23
24,0.9272,0.8694,0.280057753074145,0.9272,23
25,0.9272,0.8694,0.2763380034795063,0.9272,23
26,0.9285,0.8707,0.2726393100976396,0.9285,26
27,0.9285,0.8707,0.26795045511793303,0.9285,26
28,0.9285,0.8707,0.2638082237836493,0.9285,26
29,0.9285,0.8707,0.2603997541163526,0.9285,26
30,0.9285,0.8707,0.2573881513692151,0.9285,26
31,0.9285,0.8707,0.2535964311002018,0.9285,26
32,0.9285,0.8707,0.24923148784418478,0.9285,26
33,0.9285,0.8707,0.2456958135338919,0.9285,26
34,0.9285,0.8707,0.24150371792300734,0.9285,26
35,0.9285,0.8707,0.2380569451099997,0.9285,26
36,0.9285,0.8707,0.2347965575212819,0.9285,26
