epoch,train_loss,valid_auc,valid_acc,l_sup,l_ref,l_initmastery,l_rate
1,0.7124936079828138,0.7568817286644469,0.7345764316138192,0.5855221733199333,0.0220600178775688,0.016577295280397506,0.028890196697540536
2,0.6247678142972728,0.7763469698387706,0.747468054898249,0.5480284367266096,0.01663306097422416,0.005075038028093924,0.004750360002326761
3,0.6079740752454357,0.7862004993142885,0.753961192617132,0.5375811793180924,0.016330366081092507,0.0022777769674851727,0.002859613570191051
4,0.5988099353299768,0.7916591030692622,0.7582962612399432,0.5322680345424271,0.01585304250086968,0.0013057620966465376,0.0018669961206311937
5,0.5930960651608469,0.7935620191300223,0.7608518693800284,0.5286767162804155,0.015534712933003902,0.000927111939961409,0.0012782388992282295
6,0.5894223959292556,0.7941014552118868,0.7613251301467109,0.5265543215331888,0.015255114742709944,0.000739465045710906,0.0009643776517050509
7,0.587222104734309,0.7944164048252403,0.7615144344533838,0.5252299028980626,0.015103752433788031,0.0006201704085160315,0.0007741198108562197
8,0.5850615646849574,0.7950504508404881,0.7624609559867487,0.5243288826262824,0.01483849942451343,0.0005318191654370284,0.0006432088606149908
9,0.5832990049105503,0.7952082532324349,0.7636346426881212,0.5228998560098629,0.014789362457425645,0.0004713253783377894,0.0005452990497706941
10,0.5818680128986474,0.7948555738280939,0.7628395646000946,0.5227976245618843,0.014485456282272935,0.0004215117362429868,0.00047445495140886637
11,0.5802688503380393,0.7958872548137648,0.7630288689067676,0.5215717096646297,0.01441243626565362,0.0003860957377908606,0.0004159915677414138
12,0.5790697127803692,0.795993289283446,0.7630667297681022,0.5211754637865949,0.014228772876473764,0.00035440200999788655,0.0003780048547693617
13,0.5778223410136148,0.7957101209535533,0.7623852342640796,0.5202065825268677,0.014172500077014169,0.00032996928532152725,0.00034279865070974423
14,0.5766997591153447,0.7965557146066039,0.7631992427827733,0.5194829326487391,0.014084621254975596,0.00030722693434267985,0.0003161807590453881
15,0.5755830138424786,0.7963974980082815,0.7624230951254141,0.5190309211980075,0.013928066415246576,0.00029063808805551044,0.00029093014519501135
16,0.5746838437744652,0.7966608143558147,0.7622337908187411,0.5184454324643574,0.013857656080896655,0.000274605066470621,0.0002743532222501019
17,0.5738960240353831,0.797028963502062,0.7620255560814009,0.5182013564427724,0.013728507270570844,0.0002611128959326419,0.0002620952562452425
18,0.5726021777367752,0.7965980746893913,0.7614197823000474,0.5172700862896948,0.013643130679459622,0.0002510445636611226,0.00024954880115833893
19,0.5714712311030918,0.7971389620684983,0.7625177472787505,0.5161558475418889,0.013644224032759666,0.0002393644762091932,0.00023863721124198458
20,0.5708448041178568,0.7974716256978449,0.7613819214387127,0.5156066209284428,0.013628410854532072,0.00023188904183272176,0.00022964586076658204
21,0.5696949454039567,0.798034869984178,0.7621959299574065,0.5153092762608907,0.013419705190851042,0.00022390931244799676,0.00022166069600233624
22,0.5688285421451736,0.7982484343188005,0.7608329389493611,0.5142443400794744,0.013471987622324377,0.00021736591134631985,0.00021350764180653483
23,0.5677397117461025,0.7987240463954987,0.762669190724089,0.5134813392703089,0.0133929720808131,0.0002115351996682044,0.00020994250715697133
24,0.5662975632566006,0.7984614135672312,0.7620444865120681,0.5118875997519708,0.013434398162644356,0.00020305535102675083,0.00020050388874816497
25,0.5653828026489516,0.799005098808033,0.7615144344533838,0.5112582528241507,0.01336481684120372,0.00019887634624534943,0.0001965507624300506
26,0.5638718153076198,0.7992955362235727,0.7609275911026976,0.509462855367693,0.013437338910686472,0.00019382601426976289,0.0001927458451166531
27,0.5625108210744381,0.7988281626014343,0.7608518693800284,0.5079125064877048,0.01348645358424013,0.00018866640969020267,0.0001871566172362037
28,0.5618078319751336,0.7996668958629609,0.7610033128253668,0.5070826535974801,0.013518959516659379,0.00018579539815267995,0.00018349390515747945
29,0.5601083580770472,0.8003332547002691,0.7617415996213914,0.5051859592607552,0.013569873330804208,0.00018046880609049905,0.00018035962797000404
30,0.5595130944986467,0.7994726629966029,0.7610033128253668,0.5042705145536135,0.013650534364084402,0.00017725488479081782,0.00017792541563782285
31,0.5579131386094197,0.7996383101108135,0.7590156176053006,0.5022137660442876,0.013765390031039715,0.00017478886372371773,0.00017166514254980845
32,0.5569641881385555,0.7990255114651821,0.7593185044959773,0.5011574406999263,0.013793628895655274,0.00017044315265539738,0.00016903978897024984
33,0.5557981083301745,0.7998703082040657,0.7602650260293422,0.49944696187192633,0.013930406033371886,0.00016666873053968942,0.0001667275687385071
34,0.5549459137914409,0.8006543890605267,0.7610033128253668,0.49819883974106705,0.014029295882210135,0.000165003404598251,0.00016598307913859672
35,0.5536656297018002,0.8004989356754573,0.7609843823946995,0.49700560464740984,0.014009276734820256,0.00016087710123282168,0.00016235120010456807
36,0.5531711077931768,0.8004864149884474,0.7606625650733554,0.49611213232246243,0.014109424722846597,0.00015902993611643487,0.00015814820371882088
37,0.5525870359906377,0.8003943359662621,0.7604732607666824,0.49522887090812434,0.014184638139947007,0.0001563753893625558,0.00015784105480963292
38,0.5514138753064884,0.8006507659359399,0.7608518693800284,0.4940749247846748,0.014181434293277562,0.00015249350936789678,0.00015453884436612952
39,0.550858868407906,0.8007342860054766,0.7601325130146711,0.492980720581976,0.01431624183896929,0.00015070425712065326,0.00015273569594130275
40,0.5503624984097281,0.8004283575864868,0.7599053478466635,0.49227594797845486,0.014368775727537772,0.00014923858289400815,0.00014954928843216938
41,0.5499995073053676,0.8012702021206157,0.7601703738760057,0.49184062488679375,0.014388254940665016,0.00014503824661398504,0.000148615683575961
42,0.5495857903280035,0.8008141483019844,0.7600378608613346,0.4910960670916955,0.014470594799301276,0.0001452114712291855,0.00014599302009803836
43,0.5486840474207689,0.8004909807081507,0.7596024609559867,0.49008291949267196,0.01449886717212697,0.00014363171012251629,0.00014464904128912937
44,0.5480629844470524,0.8013031307399868,0.7613061997160435,0.48930208540303943,0.014539891582292816,0.00014087697811510455,0.0001410010276103316
45,0.547362256528229,0.801247647559777,0.75929957406531,0.4885461117321434,0.014554056183745464,0.00013961436906255621,0.0001399326325864194
46,0.546406718183872,0.8008839176648189,0.7594131566493137,0.48737581069805563,0.014608305238652974,0.00013737351668455852,0.00013876819702642775
47,0.5457931341460205,0.8008433726879158,0.7586938002839565,0.48699197413137646,0.01455219448932136,0.00013468290488169855,0.00013698920526511834
48,0.5454494538223261,0.8009391417691782,0.7584855655466162,0.48615848345211843,0.014674504403956234,0.00013384939832059774,0.0001347221924849887
49,0.5450004259689386,0.8012847536788079,0.7599432087079981,0.48546065314245107,0.014736860078604272,0.00013279843112001048,0.00013309100816922629
50,0.5444403495834254,0.8006913471362143,0.7595835305253195,0.4849529691080749,0.01472470247729992,0.00013063241604939946,0.00013139180939308553
51,0.5443169177179267,0.8012289956734553,0.7597349739706578,0.48451193971242484,0.014804467694678655,0.00012890964327783017,0.00012954452431435484
52,0.5438443997590096,0.8017049329730298,0.7606436346426881,0.4841329844824531,0.014781877495503673,0.0001271533566754779,0.00012812217835571802
53,0.5429039920046911,0.8012117714604388,0.7605679129200189,0.48311229468535477,0.014802327593012402,0.00012562882129560804,0.00012797380544485448
54,0.5428683369692439,0.8011108531482103,0.759488878371983,0.482775624150867,0.014878040509453664,0.0001238904694328554,0.00012568597989609528
55,0.5422657722244345,0.8007581989427361,0.7592238523426408,0.4821336345259897,0.01488804076022158,0.00012341321721487318,0.0001246174352008519
56,0.5423566280708797,0.8013814409437843,0.7588641741599621,0.48226587641932267,0.014878560071034977,0.00012170161653477239,0.0001220870253864578
57,0.5418867602787406,0.8018057953752722,0.7597728348319924,0.48137110651220333,0.01498475216794759,0.0001199142990376029,0.00012309621749158635
58,0.541289560735254,0.8014463902358524,0.7582584003786086,0.4809864089336362,0.014931921614333987,0.0001197707113772244,0.00012219070792037048
59,0.5410634079479756,0.8017045675894593,0.7592806436346426,0.4805802951258625,0.014977332534423718,0.00011828752815923472,0.00012067069716780906
60,0.5407117368942541,0.8021358745458281,0.7592427827733081,0.48012379292818164,0.01500381298440819,0.00011710953064564309,0.00012028737875260438
61,0.5398703947771507,0.8020220937869573,0.7579933743492664,0.4790231065213526,0.015068892389535904,0.0001158990718850234,0.00011868705090229109
62,0.539206629336912,0.8016289914627247,0.7588831045906295,0.4785812089638357,0.015014284290373325,0.00011454809398881706,0.00011711449389074505
63,0.5390552467074476,0.8021196496253785,0.7578797917652627,0.4782456508064649,0.015060431382153183,0.00011381599053087104,0.00011596639258054844
64,0.5384822768609454,0.801359564389959,0.7584666351159489,0.4775421413410359,0.01509328562921534,0.00011282116323303066,0.0001152600789408194
65,0.5383799505490998,0.8017373875387168,0.7585044959772835,0.47743737040886086,0.015094674075953662,0.00011046826265015983,0.00011556084661458699
