epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.6974,0.7426,0.8566619637031326,0.6974,1
2,0.708,0.7456,0.7983641042391637,0.708,2
3,0.7142,0.7486,0.7880895462319563,0.7142,3
4,0.7181,0.7497,0.7829900707267452,0.7181,4
5,0.7205,0.7508,0.7797352584324309,0.7205,5
6,0.7205,0.7508,0.7764783842885382,0.7205,5
7,0.7222,0.7502,0.7755012922992355,0.7222,7
8,0.7222,0.7502,0.7735207764004047,0.7222,7
9,0.7236,0.7516,0.772352242466466,0.7236,9
10,0.7247,0.7516,0.7714735066746509,0.7247,10
11,0.7247,0.7516,0.7703343536748908,0.7247,10
12,0.7247,0.7516,0.768984497868405,0.7247,10
13,0.7259,0.7519,0.7685592053068776,0.7259,13
14,0.7259,0.7519,0.76820121417583,0.7259,13
15,0.7259,0.7519,0.7667487245136485,0.7259,13
16,0.7259,0.7519,0.7664531735352489,0.7259,13
17,0.7259,0.7519,0.7657215436124604,0.7259,13
18,0.7272,0.7521,0.7651912435702796,0.7272,18
19,0.7272,0.7521,0.7644897565423304,0.7272,18
20,0.7272,0.7521,0.7634651834381312,0.7272,18
21,0.7272,0.7521,0.7628455585409598,0.7272,18
22,0.7272,0.7521,0.7626361012009907,0.7272,18
23,0.7282,0.7519,0.7625032328928322,0.7282,23
24,0.7282,0.7519,0.7618389696075548,0.7282,23
25,0.7282,0.7519,0.7617179417083854,0.7282,23
26,0.7282,0.7519,0.7605766917644041,0.7282,23
27,0.7282,0.7519,0.7604940980684322,0.7282,23
28,0.7282,0.7519,0.7590343926957107,0.7282,23
29,0.7282,0.7519,0.7594072373816779,0.7282,23
30,0.7282,0.7519,0.7589641039998027,0.7282,23
31,0.7282,0.7519,0.759077793682195,0.7282,23
32,0.7282,0.7519,0.7579262292341302,0.7282,23
33,0.7282,0.7519,0.758134710905601,0.7282,23
