val_auc,val_accuracy,mastery_corr,mastery_corr_macro,mastery_corr_macro_weighted,temperature
0.5007462876956197,0.6047066151495392,0.5750519410064514,0.6229606017918851,-0.1296391253930611,0.75
0.5007462876956197,0.6047066151495392,0.5633118285808832,0.6209996822567264,-0.13551419160415235,1.0
0.5007462876956197,0.6047066151495392,0.5568146414290103,0.6200004261802813,-0.13850803990118432,1.25
