epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.7397,0.7239,0.9417168214532783,0.7397,1
2,0.7722,0.7468,0.8878841491592869,0.7722,2
3,0.7942,0.7607,0.8687289657209648,0.7942,3
4,0.8061,0.7622,0.8503167382243745,0.8061,4
5,0.8115,0.7688,0.8304137843616869,0.8115,5
6,0.815,0.7707,0.8268805331330791,0.815,6
7,0.8176,0.7716,0.8215914663991412,0.8176,7
8,0.8196,0.7716,0.8184741141517903,0.8196,8
9,0.8212,0.7732,0.8122387583253144,0.8212,9
10,0.8225,0.774,0.8095040769655574,0.8225,10
11,0.8238,0.7742,0.8034948379004231,0.8238,11
12,0.8238,0.7742,0.8014707562443658,0.8238,11
13,0.8263,0.7757,0.8044065613912498,0.8263,13
14,0.8273,0.7763,0.802753632545732,0.8273,14
15,0.8273,0.7763,0.7999081189564116,0.8273,14
16,0.8293,0.7779,0.7965382443850905,0.8293,16
17,0.8293,0.7779,0.7956498747958861,0.8293,16
18,0.8313,0.7779,0.7929888299821654,0.8313,18
19,0.8325,0.7792,0.794822464232249,0.8325,19
20,0.8325,0.7792,0.7928072189251484,0.8325,19
21,0.8349,0.78,0.7898161653354167,0.8349,21
22,0.8364,0.7821,0.7889905467963351,0.8364,22
23,0.8377,0.7831,0.7870041405933796,0.8377,23
24,0.8395,0.783,0.7807953271154453,0.8395,24
25,0.8409,0.7842,0.780821452488547,0.8409,25
26,0.843,0.7843,0.7808565073130657,0.843,26
27,0.8445,0.7852,0.7790681615297026,0.8445,27
28,0.8455,0.7856,0.7759504645644221,0.8455,28
29,0.8455,0.7856,0.7740175346330372,0.8455,28
30,0.848,0.7883,0.773026247935683,0.848,30
31,0.848,0.7883,0.7691415371636524,0.848,30
32,0.848,0.7883,0.7640364292228906,0.848,30
33,0.8491,0.789,0.7653574806504646,0.8491,33
34,0.8491,0.789,0.7660274025942986,0.8491,33
35,0.8503,0.7875,0.7608390702185099,0.8503,35
36,0.8503,0.7875,0.7615507163228261,0.8503,35
37,0.8503,0.7875,0.7580296503296572,0.8503,35
38,0.8523,0.7897,0.7565282947910809,0.8523,38
39,0.8534,0.7909,0.757858931934202,0.8534,39
40,0.8534,0.7909,0.7558295404927216,0.8534,39
41,0.8534,0.7909,0.756148306890498,0.8534,39
42,0.8534,0.7909,0.749729609830267,0.8534,39
43,0.8547,0.7905,0.7502953041581724,0.8547,43
44,0.8547,0.7905,0.7476852445016912,0.8547,43
45,0.8547,0.7905,0.7427195836912572,0.8547,43
46,0.8547,0.7905,0.7427916198948554,0.8547,43
47,0.8547,0.7905,0.7444249129004645,0.8547,43
48,0.8547,0.7905,0.7376165263951728,0.8547,43
49,0.8547,0.7905,0.7382354027292034,0.8547,43
50,0.8547,0.7905,0.7383434498778526,0.8547,43
51,0.8547,0.7905,0.73651979564735,0.8547,43
52,0.856,0.7925,0.7352203118541496,0.856,52
53,0.856,0.7925,0.7342929348832552,0.856,52
54,0.856,0.7925,0.7284465688417944,0.856,52
55,0.856,0.7925,0.7318213934686028,0.856,52
56,0.856,0.7925,0.7270102613228465,0.856,52
57,0.856,0.7925,0.7260262596377315,0.856,52
58,0.856,0.7925,0.7268655233447191,0.856,52
59,0.856,0.7925,0.7260052495665593,0.856,52
60,0.856,0.7925,0.7269814795281911,0.856,52
61,0.856,0.7925,0.724081443241003,0.856,52
62,0.856,0.7925,0.7200943739411126,0.856,52
