epoch,lambda_interp,train_loss,train_auc,train_acc,val_loss,val_auc,val_acc,val_l_bce,val_l_stability,val_l_align_total,val_l_21_performance,val_l_22_difficulty,val_l_23_ability,val_theta_mean,val_theta_std,val_beta_mean,val_beta_std,val_mastery_mean,val_mastery_std
15,0.15,0.7423355523786397,0.7416045149603211,0.7574198180947822,1.6841377968690834,0.7255542823135503,0.7535158493026696,0.08635049054817277,0.14430065513873586,10.728645363632513,4.054607440014275,0.14430065513873586,6.67403795281235,-2.5939269065856934,4.030145645141602,-5.043376445770264,3.6949734687805176,0.6578028798103333,0.35625600814819336
16,0.16,0.7821576814577369,0.743044998504966,0.7580510423413023,1.7906251221287006,0.7250423586832038,0.7526691257335838,0.0864171209383984,0.16296830621300912,10.72753178343481,4.040677756679301,0.16296830621300912,6.686853992695711,-2.5409746170043945,4.061205863952637,-5.0335588455200195,3.684581995010376,0.6645586490631104,0.3538099527359009
17,0.17,0.8220189488613544,0.745142963811235,0.7585485127511991,1.9054411406419716,0.7236589832395846,0.7526009985498643,0.08652340255829753,0.18256267966056355,10.77530051250847,4.018777068780393,0.18256267966056355,6.756523424265336,-2.5303189754486084,4.117917060852051,-5.023969650268555,3.6741373538970947,0.6627450585365295,0.35339632630348206
18,0.18,0.8610132562064137,0.7457365601513566,0.7592337078440758,2.0133727423998775,0.7241694544174018,0.7531752133840719,0.08656469048285971,0.2030581044299262,10.77977248600551,4.00958759930669,0.2030581044299262,6.770184867236079,-2.5180153846740723,4.124728202819824,-5.014638900756836,3.6636273860931396,0.6613295674324036,0.35353490710258484
19,0.19,0.8999664712446341,0.7480237678169415,0.759752297280808,2.1115263238245126,0.7243509164029655,0.7532238756581573,0.08649022162568812,0.22444026020108437,10.732762375656439,3.975609200341361,0.22444026020108437,6.757153131523911,-2.5600054264068604,4.092800140380859,-5.005507469177246,3.653083086013794,0.6569231152534485,0.35504812002182007
20,0.2,0.9388998564660858,0.749068420787948,0.7603905612029398,2.227299451828003,0.7237511581874202,0.7529610993780962,0.08661771961012665,0.2466884647705117,10.777691724349042,3.9633007730756487,0.2466884647705117,6.814390931810651,-2.567563056945801,4.132291793823242,-4.996553897857666,3.6425294876098633,0.654598593711853,0.3566446304321289
21,0.21,0.9769593279596438,0.750284828434885,0.7609185368738208,2.327965721792104,0.7229348682896983,0.7522506301764494,0.0866181678613838,0.26979057277951923,10.746854957269163,3.9215492910268357,0.26979057277951923,6.825305646779586,-2.76938533782959,4.071662902832031,-4.987818241119385,3.6319334506988525,0.6349328756332397,0.3627829849720001
22,0.22,1.0145693523278507,0.751370105844026,0.7615943457325487,2.4461396081107005,0.7231195556213481,0.7514136390621806,0.08654945115653837,0.2937278559013289,10.79860813763677,3.923166883235075,0.2937278559013289,6.875441239804638,-2.582550287246704,4.172547340393066,-4.979302883148193,3.6212918758392334,0.6500557661056519,0.3567935824394226
23,0.23,1.0519774204091088,0.7522243027779518,0.7621997578351589,2.535242830004011,0.7227108731148061,0.7518807968934004,0.0867999976082724,0.3184773715174928,10.71835656068763,3.900055491194433,0.3184773715174928,6.818301035433399,-2.578904867172241,4.125205039978027,-4.970902919769287,3.6107544898986816,0.650323212146759,0.35686203837394714
24,0.24,1.0874878773417498,0.7538367569237316,0.7629694290353767,2.5933981379684137,0.7222251488020006,0.7514817662459002,0.08680928696175011,0.34404174405701304,10.516594750540596,3.880789007459368,0.34404174405701304,6.635805674961635,-2.4785099029541016,4.023343563079834,-4.962698936462402,3.6002113819122314,0.6634349226951599,0.35141733288764954
25,0.25,1.1231605876912725,0.7551146126300419,0.7633026403476662,2.7217604578757775,0.7213952452098242,0.7517348100711443,0.0870701694975094,0.3703202897188615,10.611018511713768,3.882457343899474,0.3703202897188615,6.728561138620182,-2.4921000003814697,4.090541839599609,-4.954619884490967,3.589698553085327,0.6596433520317078,0.3522656559944153
26,0.26,1.159524818776185,0.756108821498835,0.7630163602061217,2.8496178558894565,0.7198980043351508,0.7511216654176683,0.08713639786048812,0.39746130911671385,10.696778472588987,3.8389142484081034,0.39746130911671385,6.857864243643625,-2.5561466217041016,4.135131359100342,-4.946712970733643,3.579195022583008,0.653447151184082,0.35449033975601196
27,0.27,1.1948264682848837,0.756927716489526,0.7641474014210758,2.9450844842560437,0.7215316299358244,0.7514428364266319,0.08700121604666418,0.4253795609182241,10.656739507402692,3.8414346782528623,0.4253795609182241,6.815304824284145,-2.531316041946411,4.140420913696289,-4.9389848709106445,3.568678379058838,0.654906153678894,0.3543757498264313
28,0.28,1.2297258982386614,0.7583863566354645,0.7650695989262148,3.0145411491394043,0.7206284443623563,0.7500218980233384,0.08702148755594176,0.4540611840024286,10.526232349629305,3.815721273422241,0.4540611840024286,6.710511119998231,-2.499887466430664,4.072157859802246,-4.931339740753174,3.5582423210144043,0.6568375825881958,0.35291436314582825
29,0.29,1.2621898274347572,0.7610672485790007,0.76600352922404,3.16721316746303,0.7200479177808519,0.7503625339419362,0.08730540044453679,0.4835606801266573,10.69100282630142,3.813099900070502,0.4835606801266573,6.877902994350511,-2.5333681106567383,4.189570903778076,-4.923859119415283,3.547841787338257,0.6529073715209961,0.3542413115501404
30,0.3,1.2985061332969468,0.760925421060218,0.7654802466702334,3.2317241892522697,0.7184353102544758,0.7488248060808378,0.08750047078546212,0.5137282768074347,10.551121478178063,3.8017123475366708,0.5137282768074347,6.749409198760986,-2.53476619720459,4.106531620025635,-4.916505336761475,3.5375001430511475,0.6557372212409973,0.3531531095504761
