epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,0.89,0.6848611281737953,0.6848447066179142,0.5385086916439142,0.7425181753593709,0.7424792455401026,0.7255253092487518,0.09199472744854129,0.09047368366499337,0.1043013618612776
2,0.89,0.7031919172644814,0.7037663823135548,0.5835543088256735,0.7469561747559587,0.7463624950121169,0.7270435722002161,0.09006646290725591,0.08861615159073655,0.10180081746407918
3,0.89,0.7113779911969209,0.712628975727964,0.5979135333457757,0.7495839375565699,0.7494087533698625,0.730751637485523,0.08880459760524789,0.08757411886234673,0.09876029725585665
4,0.89,0.7169874591696924,0.7182217361863353,0.6037191494045874,0.7509172838665097,0.750343069032302,0.7334669923794879,0.08818076398907876,0.08699625791335593,0.09776450571965198
5,0.89,0.7202614214061533,0.7214307484008331,0.6136629359695626,0.751705612706693,0.7518029372548638,0.7343818431322933,0.08771927822001126,0.08658512225564645,0.09689564440323382
6,0.89,0.7223994847308274,0.7234869290676224,0.6209287884913898,0.7528540423751082,0.7530389590166328,0.7319876592472919,0.08744372351437199,0.08635450321800854,0.0962565165697312
7,0.89,0.7235011141865076,0.7243779731034559,0.6270123796295052,0.7532044107485231,0.7537883580375478,0.7341677291263176,0.08726852919374194,0.08624099529519373,0.09558221804244178
8,0.89,0.7242622776364018,0.7249546893677435,0.6305215352355747,0.7534963843930355,0.7541484588657797,0.7362894042764406,0.08718661872708068,0.0862140389425414,0.09505569037734246
9,0.89,0.7245931378004646,0.7252073998517972,0.6346059750966041,0.7537688931279136,0.7543139105976701,0.7342942510389395,0.08712599684997481,0.08618999226969115,0.09469913812924405
10,0.89,0.7242434994473513,0.7246356271477462,0.6357693287355539,0.753691033489377,0.7542847132332188,0.7371166629358923,0.08718992784923436,0.0863055229491117,0.09434557888580829
11,0.89,0.7239793131843857,0.7243754364223302,0.6382771076077571,0.7539246124049869,0.7538954150405357,0.7342553212196712,0.08724711455252705,0.08637820260257137,0.09427741762934899
12,0.89,0.7233706382846852,0.723594294545777,0.6394379329399047,0.7535255817574867,0.753691033489377,0.7351215096983912,0.08738981172138331,0.0865446890191156,0.0942276313292737
13,0.89,0.7228263084852228,0.7229146413426729,0.6410310253367573,0.7531265511099865,0.7532238756581573,0.7366787024691238,0.08745537971963688,0.08664942532777786,0.09397629222699574
