epoch,train_loss,valid_auc,valid_acc,l_sup,l_ref,l_initmastery,l_rate
1,0.8548195612106411,0.748404690445275,0.7302224325603407,0.5883900373324731,0.020893143800397713,0.016161491834239438,0.030794160471764198
2,0.7241254018482745,0.755608735454332,0.7305821107430194,0.5602630083956912,0.014206607806651542,0.0045036206901225735,0.00448365385891806
3,0.6990997240400384,0.7559075318065138,0.7341410317084713,0.5577070600593399,0.012583289567070702,0.001919956137696414,0.0026812808943587063
4,0.6822425524410399,0.7573743452515407,0.7337434926644582,0.5568273179250051,0.011267897808769098,0.001132143129071102,0.0017354758802155537
5,0.6731059297610734,0.7572346765942138,0.7348035967818268,0.5557724032686935,0.010591913431805247,0.0008291584847915485,0.0011892848087209937
6,0.666858008945372,0.756561677068003,0.7341410317084713,0.5551951714154614,0.01010688184760511,0.0006678240082365534,0.000891581900574391
7,0.6626758168843719,0.757318028146328,0.7319261713203975,0.5547300242281762,0.00978845670276011,0.0005616934773857961,0.000709589979356292
8,0.6585171111851577,0.7570580427740183,0.731320397539044,0.5546198699062546,0.009433455309287334,0.00048319593047827224,0.0005836210721555215
9,0.6545804266397456,0.7564925148403687,0.7314907714150497,0.5541368944228213,0.009128052023394654,0.00042967164495396037,0.0004923914556994892
10,0.6517718815391277,0.7567727876629573,0.7302602934216753,0.5542146162796018,0.008872324358283853,0.00038532330677721493,0.0004268483342025297
11,0.6490333497859089,0.7567875148257533,0.7312446758163749,0.5537136178641663,0.008673788708013793,0.0003538611595668416,0.0003727593347882023
12,0.6461284939959043,0.7566293352382668,0.7299574065309986,0.5539963023562688,0.0083867796153451,0.00032591536004827226,0.00034003728290417503
13,0.6431914330443922,0.7565302619555772,0.7280643634642688,0.5534018537679001,0.008176218970523527,0.00030432331396990005,0.00031017053044962576
14,0.6412767925257257,0.7567288699752074,0.7277993374349266,0.5531860527641337,0.008024225884582847,0.00028424462292141325,0.0002859806027571364
