epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.6828,0.6693,0.9895952537218143,0.6828,1
2,0.7215,0.7176,0.9321527029296945,0.7215,2
3,0.735,0.7247,0.907297503853549,0.735,3
4,0.7551,0.7341,0.8952533766022831,0.7551,4
5,0.7724,0.7459,0.8790723591144128,0.7724,5
6,0.784,0.7554,0.8634932169846161,0.784,6
7,0.7914,0.7613,0.84911241020862,0.7914,7
8,0.7967,0.7638,0.8387941888827312,0.7967,8
9,0.8003,0.7656,0.8313987844371499,0.8003,9
10,0.8033,0.7673,0.8256856571016199,0.8033,10
11,0.8054,0.7681,0.8210462964229586,0.8054,11
12,0.8074,0.7689,0.8171162503801986,0.8074,12
13,0.8092,0.7699,0.8139956145736381,0.8092,13
14,0.8109,0.771,0.8114597265880482,0.8109,14
15,0.8124,0.7712,0.8091864721633972,0.8124,15
16,0.8136,0.7717,0.807105734610047,0.8136,16
17,0.8149,0.7728,0.8041436888310307,0.8149,17
18,0.8163,0.7734,0.8025463618749047,0.8163,18
19,0.8176,0.7739,0.7998162966586114,0.8176,19
20,0.8188,0.7748,0.7986692741491442,0.8188,20
21,0.8204,0.775,0.7962083514886252,0.8204,21
22,0.8217,0.7752,0.794300753765406,0.8217,22
23,0.8234,0.7756,0.7920762330351523,0.8234,23
24,0.8247,0.7761,0.7892450209746429,0.8247,24
25,0.826,0.7769,0.7876127596369681,0.826,25
26,0.8273,0.778,0.7852845628940355,0.8273,26
27,0.8286,0.7786,0.7830039071861079,0.8286,27
28,0.8297,0.7796,0.7803187647014941,0.8297,28
29,0.8297,0.7796,0.7782587842133345,0.8297,28
30,0.8313,0.7808,0.7757945586771233,0.8313,30
31,0.8313,0.7808,0.7740306428754878,0.8313,30
32,0.8326,0.7813,0.771259541629652,0.8326,32
33,0.8326,0.7813,0.7690496580222865,0.8326,32
34,0.8326,0.7813,0.7668106384012986,0.8326,32
35,0.8341,0.7827,0.7652625677541948,0.8341,35
36,0.8341,0.7827,0.7629317290951092,0.8341,35
37,0.8341,0.7827,0.7605143044519929,0.8341,35
38,0.8341,0.7827,0.7592244441214103,0.8341,35
39,0.8353,0.783,0.7572328050991078,0.8353,39
40,0.8353,0.783,0.7560740153723846,0.8353,39
41,0.8353,0.783,0.7539935721393665,0.8353,39
42,0.8353,0.783,0.7519621799645448,0.8353,39
43,0.8353,0.783,0.7499351846252592,0.8353,39
44,0.8353,0.783,0.7486678345671324,0.8353,39
45,0.8353,0.783,0.7463508439359178,0.8353,39
46,0.8353,0.783,0.7446614122402071,0.8353,39
47,0.8353,0.783,0.7428502244858597,0.8353,39
48,0.8353,0.783,0.7417588657836527,0.8353,39
49,0.8353,0.783,0.7399266759407729,0.8353,39
