epoch,theta_global,beta_skill_mean,beta_skill_std,beta_skill_min,beta_skill_max,M_sat_mean,M_sat_std,M_sat_min,M_sat_max,gamma_student_mean,gamma_student_std,gamma_student_min,gamma_student_max,offset
1,0.567866,2.466538,0.000082,2.466326,2.466840,0.796477,0.017947,0.766917,0.828191,1.066642,0.000000,1.066642,1.066642,1.967046
2,0.535419,2.433336,0.000127,2.433095,2.433769,0.792640,0.035083,0.734555,0.856448,1.033782,0.000000,1.033782,1.033782,1.933210
3,0.503029,2.400364,0.000222,2.400083,2.401319,0.788451,0.051578,0.702863,0.883960,1.001396,0.000000,1.001396,1.001396,1.898851
4,0.470743,2.367605,0.000362,2.367190,2.369231,0.783911,0.067430,0.671802,0.910701,0.969461,0.000000,0.969462,0.969462,1.864093
5,0.438570,2.335041,0.000534,2.334419,2.337470,0.779020,0.082646,0.641346,0.936669,0.937959,0.000000,0.937959,0.937959,1.829029
6,0.406508,2.302657,0.000733,2.301800,2.305998,0.773784,0.097240,0.611475,0.961866,0.906869,0.000000,0.906869,0.906869,1.793738
