epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.6875122483718357,0.6875122483718357,N/A,0.7433746313832738,0.7433746313832738,N/A,0.09033547357028844,0.09033547357028844,0.0
2,1.0,0.7059696899930346,0.7059696899930346,N/A,0.7464014248313853,0.7464014248313853,N/A,0.08840952205414675,0.08840952205414675,0.0
3,1.0,0.7146679503617981,0.7146679503617981,N/A,0.7493990209150454,0.7493990209150454,N/A,0.08742418292225623,0.08742418292225623,0.0
4,1.0,0.7196703478567403,0.7196703478567403,N/A,0.7512384548754732,0.7512384548754732,N/A,0.08684130089015377,0.08684130089015377,0.0
5,1.0,0.7226206282022459,0.7226206282022459,N/A,0.7527177880076692,0.7527177880076692,N/A,0.08648396724340868,0.08648396724340868,0.0
6,1.0,0.7238731144465451,0.7238731144465451,N/A,0.7532530730226085,0.7532530730226085,N/A,0.08634024539164134,0.08634024539164134,0.0
7,1.0,0.7242383246080024,0.7242383246080024,N/A,0.7535353142123038,0.7535353142123038,N/A,0.08630168620420962,0.08630168620420962,0.0
8,1.0,0.7241602424151893,0.7241602424151893,N/A,0.7532044107485231,0.7532044107485231,N/A,0.08638504588482332,0.08638504588482332,0.0
9,1.0,0.7235923127867384,0.7235923127867384,N/A,0.7527567178269375,0.7527567178269375,N/A,0.08649477681943349,0.08649477681943349,0.0
10,1.0,0.722249761924139,0.722249761924139,N/A,0.7515888232488881,0.7515888232488881,N/A,0.08672879271361293,0.08672879271361293,0.0
11,1.0,0.7210174954840598,0.7210174954840598,N/A,0.7502652093937654,0.7502652093937654,N/A,0.08696860804849742,0.08696860804849742,0.0
