epoch,phase,lambda_bce,epsilon,val_bce_auc,val_bce_acc,val_total_loss,val_bce_loss,val_rasch_loss,train_total_loss,train_bce_loss,train_rasch_loss
1,1,0.5,0.0,0.6872749163477736,0.743150784922481,0.09031439405314777,0.09031439405314777,0.0,0.10837181640180898,0.10837181640180898,0.0
2,1,0.5,0.0,0.7063293767955012,0.746498749379556,0.0884116506394075,0.0884116506394075,0.0,0.09349163967170246,0.09349163967170246,0.0
3,1,0.5,0.0,0.715024690633892,0.7491654419994355,0.08745716785898014,0.08745716785898014,0.0,0.09183315378782662,0.09183315378782662,0.0
4,1,0.5,0.0,0.720049628113286,0.7510535382339487,0.0868385092032199,0.0868385092032199,0.0,0.09079046385275885,0.09079046385275885,0.0
