epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,0.9,0.6862503811610311,0.6861731696515637,0.5169513985935599,0.742771219184615,0.7429464033713223,0.7223914587976525,0.10059259968752764,0.09052085876464844,0.19123828441512827
2,0.9,0.7048165185463114,0.7051313859691193,0.5209846238010758,0.7466739335662634,0.7463430301024827,0.7281336071397289,0.09297404803183613,0.0885541857201226,0.1327528266274199
3,0.9,0.7131455887331969,0.713525652481602,0.5256392917960678,0.7495255428276674,0.7494476831891308,0.7284645106035095,0.09017034148683353,0.08756158394472939,0.1136491771559326
4,0.9,0.7181766574489503,0.7185838774045141,0.542555331778852,0.750712902315351,0.7503236041226679,0.7293501639918637,0.08884827503744437,0.08701765400414564,0.10532388456013737
5,0.9,0.7212569053255776,0.7217377025804903,0.568498380487105,0.7515888232488881,0.7518418670741321,0.7305180585699131,0.08815275543198293,0.08660257242772045,0.10210442178103389
6,0.9,0.7231021769295455,0.7237283805199618,0.5875706110031094,0.7532141432033401,0.7534477221189501,0.729642137636376,0.08776540476448681,0.08635760098695755,0.10043566582762466
7,0.9,0.7238943795633874,0.724617318167118,0.5923822854958525,0.7534282572093159,0.7535353142123038,0.7329901020934511,0.08753434431796171,0.08624114567527966,0.09917315901542197
8,0.9,0.7243470265296746,0.7251546194460827,0.6017475038395166,0.753437989664133,0.7540024720435236,0.7318416724250357,0.08741486543903546,0.08617865735170793,0.098540760576725
9,0.9,0.7245259166126929,0.7253726099846833,0.6058301811517416,0.7535158493026696,0.7539246124049869,0.7323574925303409,0.08737812647405936,0.08617066546362273,0.09824529928820473
10,0.9,0.7241166577556475,0.7248509068685518,0.6108299348234771,0.7534574545737671,0.7540803316820601,0.7333015406475976,0.08743049523660115,0.08627375960350037,0.0978411395026713
11,0.9,0.7237728156659515,0.7245303921960251,0.6151533877308702,0.7538954150405357,0.7534282572093159,0.7336129792017441,0.08753211492178392,0.08634905441074955,0.09817967898383433
12,0.9,0.7231545065996098,0.7237419277124352,0.6186693290020543,0.7532433405677914,0.7534866519382184,0.7337103037499149,0.08763454748051507,0.08652659946558428,0.09760610181458142
13,0.9,0.7225987283609387,0.7230834374101653,0.6201663376124008,0.7530584239262669,0.7527664502817546,0.7333794002861341,0.08771473960000642,0.08663558519008208,0.09742714936027722
