epoch,theta_global,beta_skill_mean,beta_skill_std,beta_skill_min,beta_skill_max,M_sat_mean,M_sat_std,M_sat_min,M_sat_max,gamma_student_mean,gamma_student_std,gamma_student_min,gamma_student_max,offset
1,0.567811,2.466532,0.000074,2.466341,2.466803,0.698851,0.017882,0.666983,0.728339,0.966666,0.000000,0.966666,0.966666,1.966992
2,0.535313,2.433320,0.000112,2.433122,2.433656,0.697297,0.034936,0.634806,0.756741,0.933879,0.000000,0.933879,0.933879,1.933087
3,0.502871,2.400335,0.000193,2.400089,2.401112,0.695321,0.051335,0.603400,0.784391,0.901618,0.000000,0.901618,0.901618,1.898648
4,0.470530,2.367559,0.000314,2.367190,2.368903,0.692925,0.067076,0.572724,0.811264,0.869858,0.000000,0.869858,0.869858,1.863806
5,0.438300,2.334976,0.000465,2.334424,2.336993,0.690113,0.082166,0.542753,0.837359,0.838579,0.000000,0.838579,0.838579,1.828658
6,0.406179,2.302570,0.000637,2.301812,2.305347,0.686888,0.096619,0.513465,0.862681,0.807761,0.000000,0.807761,0.807761,1.793284
