epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.7,0.739,0.8810539597964712,0.7,1
2,0.7124,0.7421,0.8462254639537302,0.7124,2
3,0.7198,0.7451,0.8386434610143314,0.7198,3
4,0.7241,0.7471,0.8337067203881323,0.7241,4
5,0.7273,0.7473,0.829878899619506,0.7273,5
6,0.7273,0.7473,0.8278447448844772,0.7273,5
7,0.7294,0.7488,0.8263696430099838,0.7294,7
8,0.7308,0.7485,0.8241363895751681,0.7308,8
9,0.7308,0.7485,0.8231157902121677,0.7308,8
10,0.732,0.7488,0.8223312852455901,0.732,10
11,0.733,0.7496,0.8214308294532903,0.733,11
12,0.733,0.7496,0.8208487517250966,0.733,11
13,0.733,0.7496,0.8191324954874367,0.733,11
14,0.733,0.7496,0.8195977166598272,0.733,11
15,0.7345,0.7502,0.8179059549621011,0.7345,15
16,0.7345,0.7502,0.81792560874443,0.7345,15
17,0.7345,0.7502,0.8176865444651447,0.7345,15
18,0.7345,0.7502,0.8162640766253878,0.7345,15
19,0.7356,0.7502,0.8168555090448119,0.7356,19
20,0.7356,0.7502,0.8157472514162543,0.7356,19
21,0.7356,0.7502,0.8153877068176874,0.7356,19
22,0.7356,0.7502,0.8139939391690707,0.7356,19
23,0.7356,0.7502,0.8141673858507804,0.7356,19
24,0.7356,0.7502,0.8137034725063473,0.7356,19
25,0.7356,0.7502,0.813505146173493,0.7356,19
26,0.7367,0.7506,0.8128828666525814,0.7367,26
27,0.7367,0.7506,0.8128688548169318,0.7367,26
28,0.7367,0.7506,0.8113378943932714,0.7367,26
29,0.7367,0.7506,0.810946890635212,0.7367,26
30,0.7367,0.7506,0.8109874174188801,0.7367,26
31,0.7367,0.7506,0.8103665758321759,0.7367,26
32,0.7367,0.7506,0.8103293228334237,0.7367,26
33,0.7367,0.7506,0.809648732776897,0.7367,26
34,0.7367,0.7506,0.8092604058239059,0.7367,26
35,0.7367,0.7506,0.8099023621027713,0.7367,26
36,0.7379,0.7511,0.8086146618417932,0.7379,36
37,0.7379,0.7511,0.8084636468882395,0.7379,36
38,0.7379,0.7511,0.8090156776830604,0.7379,36
39,0.7379,0.7511,0.8083559843467721,0.7379,36
40,0.7379,0.7511,0.8072058571483459,0.7379,36
41,0.7379,0.7511,0.8077202071404248,0.7379,36
42,0.7379,0.7511,0.8070627313063816,0.7379,36
43,0.7379,0.7511,0.8071852702795036,0.7379,36
44,0.7379,0.7511,0.8069140978889094,0.7379,36
45,0.7379,0.7511,0.8064835949950878,0.7379,36
46,0.7379,0.7511,0.8061025686137158,0.7379,36
