epoch,train_loss,valid_auc,valid_acc,train_l_sup,train_l_ref,train_l_init,train_l_rate,train_l_rasch,train_l_gap,train_l_student
1,0.9170992612937612,0.7621906724113532,0.7388547089446285,0.5813460034984491,0.02115441272811343,0.048963759883589864,0.1660987935849855,0.0012926180052090785,1.3740934917683134e-09,1.1929627124115012e-09
2,0.8677470668794695,0.7853820133423465,0.7553620444865121,0.5424595279504891,0.018093304553379614,0.04860477270551805,0.16530011708824194,0.00509541747427041,2.2839311299094334e-05,2.2648961362392583e-05
3,0.8546705279837322,0.7954048358931352,0.7600757217226692,0.5281368541072854,0.01910870460172494,0.048244795357979875,0.16451102283811722,0.012153055110199299,6.858517182687744e-05,7.355757401228402e-05
4,0.848043438182135,0.8004159841553556,0.7633128253667771,0.5216795779058395,0.01962254250732561,0.04788718971960423,0.16374355747890176,0.023743842958841316,0.00014612101479845782,0.0001651689865411754
5,0.8419367823384262,0.8038847641073589,0.7656791292001893,0.5171865574256723,0.019624754165609676,0.04753258491303174,0.16299677763723514,0.039989350033768765,0.0002602891492339647,0.00029770934603827
6,0.8371455006578904,0.8048926526378526,0.7669096071935636,0.5141693913525264,0.01956322800833732,0.04718070163915191,0.16226809852100965,0.06149386535980739,0.0004108755577666064,0.00047572159398138564
7,0.8333587608842318,0.8057699661521259,0.7681968764789399,0.5124794391034037,0.019382691592909396,0.046831434261482514,0.16155363737712597,0.08850332843333793,0.0005958090512952671,0.0006868235010794402
8,0.8298486073451365,0.8057978644476846,0.7684808329389493,0.5111671061510304,0.01916204346343875,0.04648426408828177,0.16084913505597115,0.12179741040260221,0.0008170110880503975,0.0009478407925295566
9,0.8267821554075531,0.8067766506492589,0.7692001893043067,0.5102119457536652,0.0189670668138812,0.046139252151729614,0.16015270521375194,0.1622240369421585,0.001086582787441633,0.0012426214134393376
10,0.8244315746386293,0.8072120382471427,0.7694273544723143,0.5094855102951046,0.018937735934741795,0.04579622350975413,0.1594632751279171,0.2113313152998065,0.0013946612398285652,0.001586962359700313
11,0.821499281766696,0.80856823181617,0.7688973024136299,0.5083507454552944,0.018844014421726268,0.045455264584806976,0.15878063797019906,0.2697910941982021,0.00174605777162166,0.001984310157543708
12,0.8186255989894194,0.8083417089642246,0.7691244675816374,0.5072526735105874,0.018754226776460808,0.04511632525921692,0.15810383764639147,0.3384490043196517,0.002162238391368495,0.002418544270161268
13,0.8164734870852427,0.8085320864039411,0.76959772834832,0.506533998306037,0.018780408737560112,0.044779204511471105,0.15743172573397127,0.41966637045455474,0.0026325681725817653,0.002910884484056927
14,0.8137605500971324,0.8091312634870635,0.7701845716990061,0.5056634754217332,0.018660709300699335,0.04444419525999795,0.15676429702613037,0.5129979663373282,0.003150251548504457,0.003452696756236643
15,0.8111589257333701,0.8085332959495543,0.7699006152389967,0.5048789902768208,0.018546601679796975,0.044111103252496876,0.15610129960365038,0.6198535811466476,0.0037231822194977817,0.0040353834980730125
16,0.8092818243650832,0.8094186518397039,0.7695220066256507,0.5045512215072996,0.018522671501462657,0.04377981677412902,0.1554426502863083,0.7408865164034069,0.004371205023441386,0.00467177871541935
17,0.8069396703483428,0.8094079627953344,0.7692380501656413,0.5037529707272733,0.018497257900889963,0.04345058207015834,0.15478850984107087,0.8779742014594376,0.005086335021284564,0.005370184157072799
18,0.8046338800963692,0.80993271581242,0.7698248935163275,0.5030262956595054,0.018456060109504808,0.04312344922504752,0.15413923025053908,1.0309238039578001,0.005864111975824926,0.006115444784275799
19,0.8022635119820557,0.8105984060922898,0.7702224325603407,0.502313426565936,0.01838422941121583,0.04279840101743532,0.15349421110477707,1.200634005634735,0.006708083264432692,0.006912424495870558
20,0.8001934239151459,0.8107702576400193,0.7696734500709891,0.501536438328426,0.01843617813816915,0.04247525338893863,0.15285330552289986,1.3859235377361376,0.007626960689473587,0.007763815105136018
21,0.7980219987535507,0.8104497941995937,0.76959772834832,0.5008834799996521,0.018406384236489732,0.04215413682365574,0.15221661422522623,1.5862729707732797,0.00862950501323212,0.008686992281582206
22,0.7957291394631234,0.8108708302552918,0.7699384761003313,0.5000648183104527,0.018388547546540696,0.04183497432408154,0.15158506769247496,1.8028904559711616,0.009716666128952056,0.009692313384827381
23,0.793399142963275,0.8118006708076972,0.7705253194510175,0.4991890428538155,0.01837430481100455,0.04151796559685397,0.15095760698568617,2.0374998509263,0.010883838530086601,0.010746907610155176
24,0.7906722058645476,0.8115246006836352,0.7699384761003313,0.4980041645422408,0.018325829102347296,0.04120313044302992,0.15033519729896028,2.2874994898835816,0.012136991688748822,0.01186421120655723
25,0.7885063138799273,0.8119095732234219,0.7695787979176526,0.4971409861394478,0.018357325752731413,0.040890191414228325,0.14971784653785306,2.552448899795612,0.013462707594347497,0.013067537773167714
26,0.7862550285186994,0.8119202662051141,0.76959772834832,0.4963512051553305,0.018329881636115413,0.04057950183763453,0.1491052727348399,2.833634835357467,0.0148802973999409,0.014362002909668567
27,0.7837947915390758,0.812510652820998,0.7702413629910081,0.49511561993397474,0.018381216272246093,0.04027097375375786,0.14849800920672432,3.127111936919391,0.01638260936306324,0.015686437441521168
28,0.7818079783773854,0.8132753982718719,0.7704874585896829,0.4943372707064233,0.01843400225819399,0.03996480624829338,0.14789712443458816,3.429238703722755,0.01798692823892149,0.017136429611127824
29,0.7789337935822669,0.8137632554229726,0.769029815428301,0.4922998840579669,0.01861173116291563,0.039661310383216304,0.14730261431435218,3.7352994550019503,0.019661967361268278,0.018642807893532638
30,0.7772370180387912,0.8143502283798509,0.7713582584003786,0.4915646616276987,0.018740298750344664,0.039361023402269255,0.1467169646386076,4.046392349526286,0.021421722606949817,0.020274327864171937
31,0.7743344716733843,0.8148603432176392,0.7709796497870327,0.4901711162015414,0.01867262669838965,0.03906391889619153,0.14614002140638668,4.351091468085845,0.023286689965364833,0.021911653796754155
32,0.771653741203095,0.8142808495994539,0.770619971604354,0.4882119714849138,0.01887415353364001,0.0387694498724481,0.1455714910470772,4.6518471737702685,0.025253177280925836,0.02359402843285352
33,0.769135773616533,0.8153133826218131,0.7714907714150497,0.48657283481751007,0.019015487593909104,0.03847791635222239,0.14501196472712022,4.94299287100633,0.027266854177772377,0.02537343884857061
34,0.7662733745126383,0.8155266595318595,0.7717747278750592,0.4844776606548767,0.019190008131166298,0.03818950966046928,0.1444616461773877,5.221966328720252,0.0293395844346378,0.02718057739548385
35,0.764036796876134,0.8157837131734937,0.771831519167061,0.483177615324069,0.019299933725657564,0.03790410258718664,0.14392094400967012,5.481133949632446,0.03151511946149791,0.02904841811202156
36,0.7609915126912248,0.8156025341076742,0.772210127780407,0.4805400384588829,0.019588312405782442,0.037621656002462825,0.14339014585449064,5.723386331150929,0.03374290282954462,0.03100500296568498
37,0.75856261482831,0.8150130853621194,0.7720397539044013,0.47873650291140407,0.01979476729563127,0.03734229527712272,0.14287038288949425,5.947436224669218,0.03602108949174484,0.032957842554120965
38,0.7563033971897025,0.8155278375788888,0.7728726928537625,0.477301068884834,0.019925737132628758,0.03706610636207292,0.1423622576405387,6.154139344270031,0.03821745957247913,0.034993717582741134
39,0.7541464962779979,0.8149899866632477,0.7722290582110743,0.47586781604283807,0.02008524890212963,0.03679331883113921,0.14186480443709562,6.337858818471432,0.04044302477268502,0.037094215668427445
40,0.7514525841908818,0.8152288207366213,0.7728916232844297,0.47386902089194877,0.020248524223764736,0.03652378011834934,0.14137797735839222,6.501337489113212,0.0427028473544245,0.039151555383189894
41,0.7498863424083998,0.8148185430221767,0.7727780407004259,0.4726101356855818,0.020541043020784855,0.03625725710187986,0.14090109983260105,6.6540317970017595,0.044994334709675364,0.04119595926022157
42,0.7479912349041443,0.8155482313368876,0.7731187884524373,0.4714127103305113,0.020690599417624373,0.03599479890045957,0.14043499051327665,6.792829419175784,0.04733885178575292,0.04325974247573564
43,0.7471238638635526,0.8155975833177856,0.7736299100804543,0.4711792242990553,0.020855849298338097,0.03573595698102249,0.1399792964139136,6.9241645857691765,0.04967701528221369,0.0454086912504863
44,0.7450553226351566,0.8148209715629777,0.7726076668244203,0.4700282308395793,0.020915719564072788,0.035480840329427936,0.13953388617109783,7.051338069761793,0.05205321682539458,0.047542710322886705
45,0.7422942451216311,0.816819166902024,0.7737434926644581,0.46789605401493956,0.02106987366763254,0.035229707431145764,0.1390965961032261,7.169125568121672,0.054201156560642026,0.04950930630244935
46,0.7394915391246969,0.814885976765032,0.7735731187884525,0.4657560313492752,0.021208088340548176,0.03498113081268562,0.13866526335968513,7.271483241269986,0.05633607821073383,0.05142097828987365
47,0.7378792977628478,0.8151149785555123,0.7744817794604827,0.46484778312861313,0.021327794025031228,0.03473505896591104,0.1382398140419234,7.364089103415608,0.05860509671038017,0.05346442359344413
48,0.7363631185699743,0.8146381025981444,0.773667770941789,0.4637198424892248,0.021553198884551723,0.03449159634918475,0.13782032931129515,7.447141068677108,0.060864971640209355,0.055546128511196
49,0.7346783709938749,0.8156995206091957,0.7737434926644581,0.4631615265004771,0.02151817692598949,0.034250321173348044,0.13740513222161463,7.526492192099492,0.06311785276435937,0.057574466666361936
50,0.7325190385370665,0.8139331446089393,0.773421675343114,0.46138211934152346,0.021738709804291528,0.03401193055531681,0.1369953226652053,7.604689904799064,0.06541315860037382,0.05958019852793465
51,0.7313788210244802,0.814325735868652,0.7744249881684808,0.46104712860595765,0.021807896555401385,0.03377579169689922,0.1365891873379618,7.674182194595535,0.06772739975713193,0.06162560224765912
52,0.7297655946641487,0.8135739323983445,0.7742167534311406,0.4602553584691637,0.021867487657194335,0.03354237239327731,0.13618744084232962,7.7427440111835795,0.07005113555351272,0.06374412260872002
53,0.7286625169220278,0.8126188189573293,0.7734973970657832,0.45998760922295406,0.0219183296430856,0.03331162414806194,0.13579015356463184,7.811430434385936,0.07217244951364894,0.06582775170681998
54,0.7264747358402013,0.8136393620438136,0.7733459536204449,0.4583330622652806,0.02207064547110349,0.03308336203236464,0.13539731652161152,7.876579754054546,0.07428805755140881,0.0679081916459836
55,0.7248022255297427,0.8135231495942832,0.7734406057737814,0.45744468475829336,0.022132980443226796,0.03285685628458992,0.13500763896857643,7.933694722130895,0.07647327698456745,0.07004063989734277
