epoch,lambda_bce,lambda_mastery,lambda_curve,val_total_auc,val_bce_auc,val_mastery_auc,val_curve_r2,val_total_acc,val_bce_acc,val_mastery_acc,val_curve_acc,val_total_loss,val_bce_loss,val_mastery_loss,val_curve_loss,val_curve_mae,val_curve_rmse
1,0.7,0.1,0.2,0.6518966111334238,0.6619583899468393,0.5428103407684173,0.9352695159133546,0.7386349258873566,0.7394427196371741,0.7192673408013703,0.16433249958637067,4.670760626695594,0.09322991997611765,0.11372814008167811,22.97063381817876,4.67338,6.966003
2,0.7,0.1,0.2,0.6762613757119031,0.68294656840196,0.5550042950181381,0.9441373394070887,0.7407566010374796,0.7418952982510779,0.7223817263428355,0.1572083426602692,5.177149733718561,0.09123164993159626,0.1088738061335622,25.512000648342834,4.6526775,6.4712777
3,0.7,0.1,0.2,0.6830374960681935,0.6906934413297922,0.5642118593317976,0.955393433098995,0.7422164692600415,0.7438028593952253,0.720464432743871,0.1955152848202902,3.496038952652289,0.09061059690251642,0.10799864998885564,17.109058058991724,3.8966544,5.782673
