epoch,theta_global,beta_skill_mean,beta_skill_std,beta_skill_min,beta_skill_max,M_sat_mean,M_sat_std,M_sat_min,M_sat_max,gamma_student_mean,gamma_student_std,gamma_student_min,gamma_student_max,offset
1,0.567866,2.466550,0.000117,2.466251,2.466965,0.890890,0.016593,0.866773,0.926123,0.966664,0.000000,0.966664,0.966664,2.467057
2,0.535373,2.433358,0.000173,2.433037,2.433886,0.881519,0.032312,0.834194,0.952068,0.933878,0.000000,0.933878,0.933878,2.433506
3,0.502895,2.400388,0.000267,2.400012,2.401385,0.871778,0.047306,0.802207,0.976883,0.901618,0.000000,0.901618,0.901618,2.399660
4,0.470480,2.367618,0.000398,2.367121,2.369301,0.861663,0.061574,0.770777,1.000529,0.869860,0.000000,0.869860,0.869860,2.365627
5,0.438138,2.335032,0.000554,2.334369,2.337511,0.851124,0.075008,0.739881,1.019321,0.838582,0.000000,0.838582,0.838582,2.331483
6,0.405868,2.302614,0.000721,2.301727,2.305865,0.840121,0.087538,0.709497,1.036227,0.807765,0.000000,0.807765,0.807765,2.297301
