epoch,theta_global,beta_skill_mean,beta_skill_std,beta_skill_min,beta_skill_max,M_sat_mean,M_sat_std,M_sat_min,M_sat_max,gamma_student_mean,gamma_student_std,gamma_student_min,gamma_student_max,offset
1,0.567849,2.466545,0.000119,2.466237,2.466954,0.889765,0.016122,0.866754,0.925396,0.866690,0.000000,0.866691,0.866691,2.467100
2,0.535329,2.433345,0.000170,2.433004,2.433877,0.879263,0.031337,0.834156,0.950493,0.833997,0.000000,0.833997,0.833997,2.433651
3,0.502811,2.400359,0.000252,2.399956,2.401219,0.868367,0.045799,0.802152,0.974311,0.801893,0.000000,0.801893,0.801893,2.399969
4,0.470344,2.367569,0.000366,2.367017,2.369046,0.857074,0.059508,0.770705,0.996798,0.770352,0.000000,0.770352,0.770352,2.366157
5,0.437941,2.334958,0.000503,2.334197,2.337145,0.845353,0.072391,0.739793,1.015071,0.739353,0.000000,0.739353,0.739353,2.332277
6,0.405599,2.302511,0.000653,2.301497,2.305402,0.833214,0.084477,0.709393,1.031462,0.708876,0.000000,0.708876,0.708876,2.298390
