epoch,train_loss,train_bce_loss,train_mastery_loss,val_loss,val_bce_auc,val_bce_acc,val_mastery_auc,val_mastery_acc
1,0.1073739451640937,0.1053419914193104,0.12566155878527793,0.0929330547853392,0.6732341929679908,0.7426252323623588,0.593295124447645,0.7181773058618576
2,0.09613106924789558,0.09509606972105145,0.1054460867621738,0.09095517910864888,0.694010778128795,0.7451459381599821,0.6096194746293242,0.7188877750635043
