epoch,train_loss,valid_auc,valid_acc,l_sup,l_ref,l_initmastery,l_rate
1,0.6607616635963983,0.7651563782464834,0.740728821580691,0.5819892711457028,0.02367367052162687,0.016747356988729773,0.027590688384073875
2,0.5825350225936712,0.7906655952171442,0.7603028868906767,0.5365497314412222,0.020739035098813474,0.005292451215834038,0.004831157850835262
3,0.5629863951997951,0.8046538831365755,0.764259346900142,0.5172821954355014,0.023626248779085774,0.0024269425713389493,0.0028980766868523106
4,0.5538661320555528,0.8105128433396018,0.7666824420255561,0.5071915592326776,0.025375490464890998,0.0013870935235699917,0.0018930911162094667
5,0.5484533427814352,0.8140235927919548,0.7683104590629437,0.5010261335784898,0.026336828518348437,0.0009731642076058065,0.0012915696463908447
6,0.5449512396179096,0.8153446189797764,0.7695598674869853,0.4970487077640195,0.02687208408800264,0.0007721016636523872,0.0009813832841744994
7,0.5428793808307358,0.8169143264856924,0.7709607193563653,0.4946597373412644,0.027217246203993756,0.0006464814020571832,0.0007908113835837036
8,0.5404661004099897,0.8181908105263428,0.7709039280643635,0.4921653898087332,0.02738065606293579,0.0005536323294742755,0.0006598569105641934
9,0.5388307362946435,0.8186656871111122,0.772210127780407,0.4899578639955379,0.027795463101938367,0.0004899303766979395,0.0005588022337955604
10,0.5376336498421085,0.8195252732224947,0.7718504495977283,0.48894913703439685,0.027751616667956114,0.00043764344567478666,0.00048405409474874513
11,0.5363786488858967,0.8201765969983512,0.7723237103644108,0.487408120319157,0.027965520469782252,0.0004004829473603733,0.0004253135146329065
12,0.5352454825662107,0.8199846477793096,0.7721722669190724,0.4862404025272906,0.028025050608751673,0.00036709536449988753,0.00038548491924589177
13,0.5341262617074393,0.8209691761726872,0.773232371036441,0.4849528894331801,0.028154916091201205,0.00034135691403336567,0.00034728778761649605
14,0.5328860342271837,0.8217304867030116,0.7737624230951254,0.4834732888885241,0.028320943005383015,0.00031752180338170483,0.0003218596381303313
15,0.5320118194799698,0.822326831275997,0.7739706578324657,0.4824401558513587,0.0284348406130448,0.0002999655441713153,0.0002953388105150931
16,0.5310355468989204,0.8231180733354562,0.7745575011831519,0.4814055072948105,0.028487066699502368,0.00028319847043417975,0.00027832114473443016
17,0.5301221278507026,0.8231331398954911,0.7740842404164695,0.4806304220074882,0.02842164986456434,0.0002689411991599132,0.00026540870624048587
18,0.528759212366028,0.8240896652605194,0.7751443445338382,0.4787466951319321,0.028736099406766396,0.0002583122807137417,0.0002506205832167703
19,0.5275535205125949,0.8243183079671459,0.7752200662565073,0.4774604031779588,0.02879471972119063,0.0002462300169196342,0.00024125025781707447
20,0.5267832254479498,0.8256441550131987,0.7758637008991954,0.47646094087108604,0.02893610546986262,0.00023825669157009392,0.00023087833862097835
21,0.5253866509574836,0.8264014888473344,0.776848083293895,0.47478493639384856,0.029106280650012195,0.00022996799460398636,0.0002226522563115285
22,0.5242949155066202,0.8271876604222865,0.776980596308566,0.4730513997334236,0.02948490382793049,0.0002232205475121919,0.00021635859026811072
23,0.5229858596568796,0.8284127434991712,0.7776431613819215,0.47179529771732837,0.029459312829809885,0.00021696308022778918,0.000211246582293919
24,0.5212203777384369,0.8284304378285491,0.7772077614765736,0.4695035719304331,0.029773007069403928,0.00020821571809749074,0.00020288486104029656
25,0.5204498001063705,0.8297519546068113,0.7783057264552768,0.46821674308892697,0.030075728505228955,0.00020381779311734666,0.00019939213899983457
26,0.5183138607787657,0.8302984959816877,0.7791386654046379,0.46560560105502397,0.03035554588617136,0.00019858331774100712,0.0001949535464774311
27,0.5162822382852011,0.8297487078902995,0.7787221959299574,0.4628023710884404,0.0308076983395343,0.00019315132762021828,0.0001903437333764681
28,0.514349253896314,0.8303115111964614,0.7786843350686228,0.46020361370251855,0.031195906805805862,0.00019019799143515223,0.00018700941744734115
29,0.5126617862839941,0.8308167933640497,0.7799337434926644,0.4577286898248432,0.03165668062865734,0.00018471690245409295,0.00018529590744211866
30,0.510773561199764,0.8309554816279596,0.7801987695220066,0.45525833281616984,0.03199701763999959,0.00018133509141869808,0.00018131611047417296
31,0.5085642458010411,0.8307174405314299,0.7802176999526739,0.4519421193327802,0.03264181098590294,0.00017881383022585022,0.00017588399914635175
32,0.5066609641184904,0.831833541658666,0.7805016564126834,0.44949847402675314,0.03295864133785168,0.00017444214479188835,0.00017355585027403983
33,0.5053785822555504,0.8315728554428695,0.7802934216753431,0.4476748993212089,0.03327596005207548,0.00017061738852634364,0.00016976286417168184
34,0.5034185150365883,0.8318972310073872,0.7815238996687175,0.444820984822649,0.03379564247249315,0.00016888962277522446,0.0001684083807320338
35,0.5019716331253523,0.8318355701674547,0.7825840037860862,0.4428995327175796,0.034074525659283005,0.0001647665298275874,0.0001654983812216313
36,0.5008264747722079,0.8321377935655399,0.7832087079981069,0.4408186606677293,0.034619785961695015,0.00016293189025601222,0.00016043673758999634
37,0.49974076031363635,0.8320062594174465,0.7824704212020823,0.4392691891148924,0.03489058713118235,0.0001600888297345325,0.00016067283999682424
38,0.4986474183365092,0.8320408330503501,0.7824893516327497,0.43789513175145217,0.035057013117087386,0.00015626715124515757,0.00015720301649329945
39,0.49748803479596265,0.8319817031216155,0.7833790818741126,0.43565243256691993,0.03568741194127748,0.00015436406898465302,0.00015519382722500023
40,0.4963208926673531,0.8321941114582171,0.7823379081874112,0.43438917861921134,0.03574463069283714,0.00015275806759444856,0.0001522958836243636
41,0.495831302667086,0.8330733991462221,0.7828490298154283,0.43306356623606335,0.03623329099112501,0.00014860930626447777,0.00015125161104724552
42,0.49593680033153253,0.83307796565339,0.7832844297207762,0.4332115799278918,0.03620871831662953,0.0001486644457066504,0.00014793356301322704
43,0.4952511306832879,0.83479924985619,0.7834737340274491,0.43216239230636216,0.03642065931732456,0.00014702559816163346,0.00014759442844462117
44,0.4936988333444612,0.8345597598248113,0.7848745858968291,0.4303085578015438,0.03659857988047103,0.00014421877053272524,0.00014377513993723415
45,0.49198346273251375,0.8342861576147802,0.784041646947468,0.4279411406511226,0.03697833240342637,0.0001426752216803772,0.00014241988463149687
46,0.4914001461092741,0.8352534027352967,0.7849692380501656,0.4269505158191405,0.037216782880326114,0.00014035062755774763,0.00014076403800760732
47,0.48968584726011777,0.8340054942097539,0.7844959772834832,0.4249834635158436,0.037365833607812725,0.00013745003387482174,0.00013989346204987385
48,0.48969444710088167,0.8344871957501405,0.7847610033128254,0.4248635010108562,0.037441607331857085,0.00013645147967203253,0.00013708623509100758
49,0.488430301592548,0.8345640767057038,0.7845906294368197,0.422816320152078,0.037896932723621525,0.000135358363123194,0.00013645539773786752
50,0.48818570780158077,0.8354082229988344,0.7848556554661619,0.42255333668641076,0.03790955967269838,0.00013311679001973582,0.00013499946547101038
51,0.4871861418309377,0.83499827286966,0.78479886417416,0.421187549134417,0.03812375074873368,0.00013125981618589122,0.0001338112137036559
52,0.48681017807238636,0.8349206217737262,0.7852721249408424,0.42061956876686657,0.03823712910525501,0.00012937638682498586,0.00013137645693640343
53,0.4860173125813014,0.8351711804074072,0.7846474207288215,0.41956026974108523,0.03839282660434643,0.00012789895757055796,0.00013100903985361617
54,0.48563236935241866,0.8341235123155935,0.784420255560814,0.4185482775039911,0.03875859648299714,0.0001261535613706317,0.00012909879804964497
