epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.6860849855615085,0.6860849855615085,N/A,0.7433648989284567,0.7433648989284567,N/A,0.09040316361553814,0.09040316361553814,0.0
2,1.0,0.7049942308053523,0.7049942308053523,N/A,0.7473552054034589,0.7473552054034589,N/A,0.08843960749859713,0.08843960749859713,0.0
3,1.0,0.7136978512337971,0.7136978512337971,N/A,0.7494184858246795,0.7494184858246795,N/A,0.08751619485568027,0.08751619485568027,0.0
4,1.0,0.7189138427474746,0.7189138427474746,N/A,0.7508978189568755,0.7508978189568755,N/A,0.08691843416617841,0.08691843416617841,0.0
5,1.0,0.7222903736988191,0.7222903736988191,N/A,0.7527859151913887,0.7527859151913887,N/A,0.08651878517501209,0.08651878517501209,0.0
6,1.0,0.7238284950654372,0.7238284950654372,N/A,0.7534185247544988,0.7534185247544988,N/A,0.08634176500597779,0.08634176500597779,0.0
7,1.0,0.7244496356383545,0.7244496356383545,N/A,0.7532238756581573,0.7532238756581573,N/A,0.08627655083427624,0.08627655083427624,0.0
8,1.0,0.7245593821337384,0.7245593821337384,N/A,0.7534185247544988,0.7534185247544988,N/A,0.0863240554320569,0.0863240554320569,0.0
9,1.0,0.724509203433309,0.724509203433309,N/A,0.7535061168478525,0.7535061168478525,N/A,0.08635628953271983,0.08635628953271983,0.0
10,1.0,0.7236552465671542,0.7236552465671542,N/A,0.7525134064565105,0.7525134064565105,N/A,0.08649671138549338,0.08649671138549338,0.0
11,1.0,0.7230857386250172,0.7230857386250172,N/A,0.7516764153422417,0.7516764153422417,N/A,0.08664447297247088,0.08664447297247088,0.0
12,1.0,0.7219947625404153,0.7219947625404153,N/A,0.751209257511022,0.751209257511022,N/A,0.08686240838498485,0.08686240838498485,0.0
