epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.6831440669708251,0.6831440669708251,N/A,0.7421678069859561,0.7421678069859561,N/A,0.09067510281290327,0.09067510281290327,0.0
2,1.0,0.7034821582647547,0.7034821582647547,N/A,0.7458272099971776,0.7458272099971776,N/A,0.08867163256723054,0.08867163256723054,0.0
3,1.0,0.7120512286829686,0.7120512286829686,N/A,0.7484063105237034,0.7484063105237034,N/A,0.0877281863774572,0.0877281863774572,0.0
4,1.0,0.7178480539187817,0.7178480539187817,N/A,0.7506058453123632,0.7506058453123632,N/A,0.08712579887740467,0.08712579887740467,0.0
5,1.0,0.7208568254660578,0.7208568254660578,N/A,0.7515888232488881,0.7515888232488881,N/A,0.08678765670985591,0.08678765670985591,0.0
6,1.0,0.7229836620247939,0.7229836620247939,N/A,0.7526593932787667,0.7526593932787667,N/A,0.08655996499012927,0.08655996499012927,0.0
7,1.0,0.7242732408574518,0.7242732408574518,N/A,0.7534087922996817,0.7534087922996817,N/A,0.08646201631244348,0.08646201631244348,0.0
8,1.0,0.7246545898182187,0.7246545898182187,N/A,0.7535158493026696,0.7535158493026696,N/A,0.08638936311614756,0.08638936311614756,0.0
9,1.0,0.724575913048433,0.724575913048433,N/A,0.7536715685797428,0.7536715685797428,N/A,0.0864566763748928,0.0864566763748928,0.0
10,1.0,0.7251514534591722,0.7251514534591722,N/A,0.7544696298747433,0.7544696298747433,N/A,0.08634054113407524,0.08634054113407524,0.0
11,1.0,0.7249000673497583,0.7249000673497583,N/A,0.7541776562302309,0.7541776562302309,N/A,0.08638225206915214,0.08638225206915214,0.0
12,1.0,0.7243780910828967,0.7243780910828967,N/A,0.7537980904923649,0.7537980904923649,N/A,0.08646638068009396,0.08646638068009396,0.0
13,1.0,0.7239333300200569,0.7239333300200569,N/A,0.7534087922996817,0.7534087922996817,N/A,0.0865185234923752,0.0865185234923752,0.0
14,1.0,0.7231121655271159,0.7231121655271159,N/A,0.7533503975707793,0.7533503975707793,N/A,0.08668981629366777,0.08668981629366777,0.0
