epoch,theta_global,beta_skill_mean,beta_skill_std,beta_skill_min,beta_skill_max,M_sat_mean,M_sat_std,M_sat_min,M_sat_max,gamma_student_mean,gamma_student_std,gamma_student_min,gamma_student_max,offset
1,0.567834,2.466528,0.000059,2.466369,2.466747,0.700234,0.018087,0.667074,0.728991,0.966666,0.000000,0.966666,0.966666,1.467097
2,0.535379,2.433307,0.000091,2.433127,2.433606,0.700118,0.035441,0.634967,0.758120,0.933878,0.000000,0.933878,0.933878,1.433132
3,0.502999,2.400312,0.000164,2.400106,2.400999,0.699639,0.052207,0.603629,0.786646,0.901614,0.000000,0.901614,0.901614,1.398522
4,0.470741,2.367528,0.000274,2.367187,2.368718,0.698798,0.068381,0.573020,0.814550,0.869852,0.000000,0.869852,0.869852,1.363404
5,0.438614,2.334937,0.000411,2.334422,2.336736,0.697596,0.083971,0.543112,0.841834,0.838569,0.000000,0.838569,0.838569,1.327887
6,0.406618,2.302525,0.000571,2.301814,2.305020,0.696037,0.098987,0.513885,0.868504,0.807747,0.000000,0.807747,0.807747,1.292061
