epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,0.5,0.6467767701545375,0.6471694527770195,0.6459570805277564,0.7406495440344918,0.7405716843959552,0.7405619519411382,0.09351249069583659,0.09346943090156633,0.09355555018600152
2,0.5,0.6724606631052442,0.6728497900884669,0.6718413621741687,0.7430729252839444,0.7432773068351031,0.7429172060068712,0.09116393525381478,0.09111474271939725,0.09121312824439029
3,0.5,0.6788947381568482,0.6801481406506655,0.6773871626279989,0.7443478768649816,0.7444062715938842,0.7441726926782742,0.09047414560099037,0.09036278010022883,0.09058551140585724
4,0.5,0.6835662057837995,0.6865623333340278,0.6799219816983493,0.7451556706147991,0.7452043328888845,0.744513328596872,0.09005369945448272,0.08979651164643619,0.09031088589405527
5,0.5,0.6896856355784732,0.6950923202916102,0.6815608890341489,0.7456325609008361,0.7463138327380315,0.7450583460666284,0.08958869397032018,0.08907165363126872,0.09010573430937163
6,0.5,0.6957356286841883,0.7020544917627716,0.6826990130529645,0.7466739335662634,0.7475401220449834,0.7453503197111407,0.08922443310825193,0.0884752051562679,0.08997366045202528
7,0.5,0.6993940802527485,0.7057555962242265,0.6833641355731851,0.7470243019396783,0.7486982841682157,0.7456130959912018,0.08898506465615058,0.08807821054847872,0.08989191906792778
8,0.5,0.7018386263319245,0.7078512278366692,0.6836033454161522,0.7473162755841906,0.7496423322854724,0.745262727617787,0.08882233363633253,0.08779844915380283,0.0898462187270729
9,0.5,0.7029969982335744,0.7088850240400474,0.6833191849136897,0.7471800212167515,0.7500316304781555,0.7446885127835794,0.08878664018548264,0.08768350448535413,0.0898897766458745
10,0.5,0.7037041660156246,0.7095159130644919,0.6834955730443943,0.747364937858276,0.7497785866529114,0.7446982452383965,0.0887649594521036,0.08763695082494191,0.08989296792721262
11,0.5,0.7036254062415144,0.7093888351676032,0.682838952925617,0.747248148400471,0.7503236041226679,0.7446009206902257,0.0887873942146496,0.08763650759142272,0.08993828175019244
12,0.5,0.7030001555998577,0.7087744844469624,0.6819809204732314,0.7474330650419956,0.7500218980233384,0.744270017226445,0.08889383746653187,0.08773472266537803,0.0900529536361597
13,0.5,0.7020445039041121,0.7081043018648865,0.6812839395631769,0.7468004554788854,0.7495060779180333,0.7434914208410788,0.08897143465523817,0.0878052463640972,0.09013762188201048
14,0.5,0.7010097929290373,0.7071495614925865,0.6800096342651626,0.7465668765632756,0.7493892884602283,0.743647140118152,0.08910839943861475,0.08794460840979401,0.09027218940306683
15,0.5,0.7007149940800182,0.7066799730234468,0.6791235904394013,0.7464208897410194,0.7485328324363254,0.743647140118152,0.08916957676410675,0.0880063282591956,0.0903328252690179
16,0.5,0.6990367885068183,0.7052545555199449,0.6777003167627292,0.7457785477230922,0.7479391526924837,0.7430923901935785,0.0893981044693869,0.08825060527543632,0.09054560335923215
17,0.5,0.6975878192035367,0.7039589553023485,0.6764572395635498,0.7444549338679696,0.7463041002832145,0.7413892106005898,0.08957990502216379,0.08843493613661552,0.09072487482002803
18,0.5,0.6967908941901213,0.7033987534504123,0.6757501498597515,0.7447955697865672,0.7469853721204099,0.7411361667753458,0.08962012386443663,0.08847667048780286,0.09076357754517575
19,0.5,0.6951851068113688,0.7018484947333213,0.67407045439587,0.74352061820553,0.746002394183885,0.739549776640162,0.08998274970419552,0.08881524144386758,0.09115025811657614
20,0.5,0.6949645810694642,0.7017087349086254,0.6738357021560697,0.7442894821360792,0.7467031309307146,0.7403673028447966,0.08989166088250218,0.08874017608409025,0.09104314431244014
21,0.5,0.6933324564431358,0.7001663310607242,0.6724466962113786,0.7425181753593709,0.7444549338679696,0.7380996408724172,0.09021551009951806,0.08906512144876987,0.09136589859821359
22,0.5,0.6922582992021769,0.6993013080186006,0.6714681779325629,0.7421386096215048,0.7439001839433961,0.7382066978754052,0.09048688442123179,0.08936210919399651,0.09161166101694107
23,0.5,0.6915009936061005,0.6986122689229182,0.6703356750552808,0.7422359341696756,0.7442116224975426,0.738926899531869,0.09041831870468295,0.08928018945212267,0.09155644962982255
24,0.5,0.6907996644516925,0.6977403555366355,0.669780492871404,0.743150784922481,0.7444841312324207,0.7395400441853449,0.09048868305220896,0.08937763757243448,0.09159972944429942
25,0.5,0.6891434266996026,0.6963496244812926,0.6687147968991811,0.7418855657962607,0.7437347322115057,0.738450009245832,0.09099942324112872,0.08991173791642092,0.0920871091740472
26,0.5,0.6882531104910072,0.6956752049841057,0.667597749574928,0.7419634254347974,0.7440364383108351,0.7375059611285755,0.09094554094635711,0.08980716962595375,0.09208391226676045
27,0.5,0.6882298742061824,0.695640846858691,0.6672867446857073,0.7409220527693701,0.7423429911726634,0.7370874655714411,0.09112279041081059,0.09000577792829396,0.0922398038056432
28,0.5,0.6866449822425178,0.6943067828804058,0.6656564934448184,0.7417201140643704,0.7435108857507129,0.7376811453152828,0.09129332842267289,0.09017687321317439,0.09240978500064538
29,0.5,0.6854888962848944,0.6932530688410627,0.6646015629118274,0.741291886052419,0.7430047981002248,0.7369901410232703,0.09154403088044147,0.09042695940149073,0.09266110205528688
30,0.5,0.6846980337891246,0.6926047853613828,0.6642462972595898,0.7403867677544307,0.7424111183563831,0.736707899833575,0.09172189448560987,0.09057509078055012,0.09286869773451163
