epoch,train_loss,valid_auc,valid_acc,l_sup,l_ref,l_initmastery,l_rate
1,0.6153569929954948,0.7762974918635379,0.7439469947941316,0.5780281221759955,0.028823414895062644,0.016839720757040436,0.025774268972939177
2,0.5330648056812767,0.8038627647090574,0.7627259820160909,0.5226647338660457,0.033961488477264844,0.005395337549401976,0.004774526249195136
3,0.5000921588626063,0.8137149531323754,0.7692001893043067,0.49498573049568323,0.043778859078884125,0.002500249091729072,0.002852974535467165
4,0.48785839801702613,0.8168573345233245,0.7705063890203502,0.4848543562368543,0.046927307189131774,0.0014299499026830646,0.0018176317752465181
5,0.48081429545723653,0.8195455724847424,0.7733459536204449,0.4787338899869657,0.04821310083692273,0.0009984389870560564,0.0012299565969713917
6,0.47571137325381624,0.8218262408224466,0.7746332229058212,0.47407871296831844,0.04948510881513357,0.0007899888819809593,0.0009420014230504418
7,0.4722337120522879,0.8235377793634586,0.7755418835778514,0.4708809878005124,0.05036422905201713,0.0006608367269386606,0.0007573851634183759
8,0.4695327211635307,0.824693011181191,0.7747468054898249,0.4683801526161238,0.05085620501389106,0.000565469355683088,0.0006350981701132469
9,0.4673420790380615,0.8258435646717832,0.7767534311405584,0.46632999459984276,0.051603098244716726,0.0005000175257129361,0.0005434488986626161
10,0.4653495842002982,0.8274006727442302,0.7774727875059158,0.4644523810191232,0.05214581537681321,0.00044626525245059016,0.0004686118150659074
11,0.4632273313044177,0.8282431007896216,0.7772645527685755,0.4624115574280385,0.052607467165216804,0.00040826455763081775,0.0004141859087887219
12,0.4614547433573166,0.8286938242604309,0.7777567439659252,0.4607074624317605,0.05310679281440874,0.0003739193927498624,0.0003757323781428247
