epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,0.94,0.6860048927921316,0.6858701853938782,0.539001948168149,0.7428198814587004,0.7428004165490661,0.725301462787959,0.09125575316803795,0.09039913300348788,0.10467613929388475
2,0.94,0.7046395392868853,0.704822345597683,0.580469534134558,0.747248148400471,0.7464695520151048,0.7269657125616794,0.08934884761669198,0.08852659971738348,0.10223072645615558
3,0.94,0.7130501229225084,0.7134892483119001,0.5958463399509061,0.7497883191077286,0.7498564462914481,0.7314621066871697,0.08820986869383832,0.08750393348080772,0.09926952239201993
4,0.94,0.7184844392088173,0.7189843781969443,0.6027332959572494,0.7506447751316314,0.750469590944924,0.7332139485542438,0.08761063826327421,0.08693311317842833,0.09822520446412418
5,0.94,0.7215038370337721,0.7219752619428061,0.6078943339282502,0.7517640074355955,0.7517348100711443,0.734352645767842,0.0872157275372622,0.08655277213879994,0.09760204048789277
6,0.94,0.7234367910072929,0.7238562963418133,0.6131575250999044,0.752941634468462,0.7533309326611451,0.7333599353765,0.08696218975344483,0.08633116374210435,0.09684827285153526
7,0.94,0.7241238057334077,0.7245045111027791,0.6164283826790595,0.7537396957634624,0.7539051474953528,0.733856290572171,0.08685046343170867,0.086238046385804,0.09644500591925212
8,0.94,0.7247269432348105,0.7250604592909575,0.6199837948464916,0.754187388685048,0.7540803316820601,0.7341385317618663,0.0868175168122564,0.08622415683099202,0.09611349628896129
9,0.94,0.7248735392168661,0.7251763323429316,0.6220304295233408,0.7543431079621213,0.7542555158687676,0.7354329482525377,0.0867924629425516,0.08621971400416627,0.0957655312151325
10,0.94,0.7243685308073458,0.7245741655241502,0.6239021612803978,0.754187388685048,0.7546934763355361,0.7360266279963795,0.08688611582833894,0.08634477169538031,0.09536717756062138
11,0.94,0.7238848052485294,0.7240423289839117,0.6250865546683649,0.7539440773146211,0.7536326387604746,0.7348003386894276,0.08698815396245645,0.08645534059222863,0.09533557022104458
12,0.94,0.7231023116576333,0.7232077123717,0.6265100192303532,0.7536131738508404,0.7534866519382184,0.733856290572171,0.0871023734917446,0.08658103705668936,0.09526998002310189
13,0.94,0.7224261399563947,0.7224308357351755,0.6299459455641088,0.7535450466671209,0.7533114677515109,0.7348295360538789,0.08724325271893521,0.08676430735052848,0.0947467490118377
