epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.716,0.7083,1.059074262176812,0.716,1
2,0.7457,0.7274,0.9656755634702107,0.7457,2
3,0.7654,0.7403,0.9375713787642985,0.7654,3
4,0.7795,0.7488,0.9131814062846804,0.7795,4
5,0.7877,0.7565,0.8933853693252466,0.7877,5
6,0.7929,0.7604,0.8748435265777034,0.7929,6
7,0.7965,0.7623,0.8633046913561975,0.7965,7
8,0.8004,0.7638,0.8553576157075681,0.8004,8
9,0.8017,0.7648,0.8470181958967395,0.8017,9
10,0.8043,0.7671,0.8414531710726113,0.8043,10
11,0.8064,0.7676,0.8345754406538831,0.8064,11
12,0.8077,0.7685,0.8313550624106248,0.8077,12
13,0.8093,0.769,0.8271181271188924,0.8093,13
14,0.8113,0.7696,0.8237582343763838,0.8113,14
15,0.8113,0.7696,0.819383796165407,0.8113,14
16,0.8133,0.7706,0.8174763415125598,0.8133,16
17,0.8145,0.7715,0.8135908823409065,0.8145,17
18,0.8157,0.7717,0.812903990891013,0.8157,18
19,0.8168,0.7722,0.8074967509216517,0.8168,19
20,0.8168,0.7722,0.8060329651960679,0.8168,19
21,0.8192,0.7728,0.8031412752690493,0.8192,21
22,0.8192,0.7728,0.7996440173970499,0.8192,21
23,0.8209,0.7739,0.7990226259271226,0.8209,23
24,0.8224,0.7749,0.7960860203227766,0.8224,24
25,0.8241,0.7761,0.7922005174755231,0.8241,25
26,0.8254,0.7762,0.7894188290398485,0.8254,26
27,0.8267,0.7766,0.7863493644282016,0.8267,27
28,0.8267,0.7766,0.7855504802724809,0.8267,27
29,0.8291,0.7782,0.7816714303880605,0.8291,29
30,0.8301,0.7793,0.7780044386402071,0.8301,30
31,0.8318,0.7784,0.7759185504382528,0.8318,31
32,0.8318,0.7784,0.7741223210234524,0.8318,31
33,0.834,0.7802,0.7714443480407452,0.834,33
34,0.834,0.7802,0.7681324671536638,0.834,33
35,0.834,0.7802,0.7644630436626751,0.834,33
36,0.8354,0.7814,0.7631732727602745,0.8354,36
37,0.8354,0.7814,0.7609313215208875,0.8354,36
38,0.8366,0.7807,0.7570537597772146,0.8366,38
39,0.8366,0.7807,0.7554716689636729,0.8366,38
40,0.8366,0.7807,0.7525329227470923,0.8366,38
41,0.8382,0.7834,0.7516322211042288,0.8382,41
42,0.8382,0.7834,0.7465806142127265,0.8382,41
43,0.8382,0.7834,0.7461624081000128,0.8382,41
44,0.8382,0.7834,0.7413490717970892,0.8382,41
45,0.8397,0.7831,0.7404769966219303,0.8397,45
46,0.8397,0.7831,0.7367546940436723,0.8397,45
47,0.8397,0.7831,0.7355050924310226,0.8397,45
48,0.8397,0.7831,0.7322859769689077,0.8397,45
49,0.8397,0.7831,0.7306772871176108,0.8397,45
50,0.841,0.7849,0.7285512270741894,0.841,50
51,0.841,0.7849,0.7257996862199505,0.841,50
52,0.841,0.7849,0.7235024797165854,0.841,50
53,0.841,0.7849,0.7221419534354794,0.841,50
54,0.841,0.7849,0.7198425207012052,0.841,50
55,0.841,0.7849,0.7187991919530302,0.841,50
56,0.841,0.7849,0.7155995597008554,0.841,50
57,0.841,0.7849,0.7145852117796302,0.841,50
58,0.841,0.7849,0.7127311222455519,0.841,50
59,0.841,0.7849,0.7104734022158243,0.841,50
60,0.841,0.7849,0.7089945861831002,0.841,50
