epoch,lambda_bce,lambda_mastery,lambda_curve,val_total_auc,val_bce_auc,val_mastery_auc,val_curve_r2,val_total_acc,val_bce_acc,val_mastery_acc,val_curve_acc,val_total_loss,val_bce_loss,val_mastery_loss,val_curve_loss,val_curve_mae,val_curve_rmse
1,0.7,0.1,0.2,0.6809694093300437,0.6846127819438313,0.5474803872234009,-0.8130291740342852,0.7406787413989431,0.7429561358261394,0.7251262786012516,0.06025362777253307,0.27496629193121075,0.09052496950845329,0.10399499550765874,1.005996549007844,24.929361,36.866474
2,0.7,0.1,0.2,0.6985616500778952,0.7026978637016872,0.587703599201998,-0.8105916347037305,0.7437249997566886,0.745262727617787,0.730381804202474,0.05617572920417717,0.24521365761756897,0.08874802793167075,0.10068473326308387,0.8651078118353474,24.885586,36.841682
