epoch,theta_global,beta_skill_mean,beta_skill_std,beta_skill_min,beta_skill_max,M_sat_mean,M_sat_std,M_sat_min,M_sat_max,gamma_student_mean,gamma_student_std,gamma_student_min,gamma_student_max,offset
1,0.567881,2.466553,0.000114,2.466267,2.466963,0.891838,0.016973,0.866791,0.926685,1.066642,0.000000,1.066642,1.066642,2.467027
2,0.535414,2.433369,0.000175,2.433070,2.433922,0.883414,0.033088,0.834230,0.953277,1.033782,0.000000,1.033782,1.033782,2.433381
3,0.502973,2.400413,0.000283,2.400060,2.401594,0.874641,0.048503,0.802261,0.978855,1.001396,0.000000,1.001396,1.001396,2.399383
4,0.470605,2.367664,0.000434,2.367219,2.369622,0.865512,0.063210,0.770849,1.003080,0.969462,0.000000,0.969462,0.969462,2.365144
5,0.438319,2.335103,0.000611,2.334445,2.337870,0.855938,0.077022,0.739970,1.021008,0.937960,0.000000,0.937960,0.937960,2.330751
6,0.406114,2.302711,0.000793,2.301814,2.306244,0.845781,0.089702,0.709602,1.035918,0.906870,0.000000,0.906870,0.906870,2.296296
