epoch,theta_global,beta_skill_mean,beta_skill_std,beta_skill_min,beta_skill_max,M_sat_mean,M_sat_std,M_sat_min,M_sat_max,gamma_student_mean,gamma_student_std,gamma_student_min,gamma_student_max,offset
1,0.567912,2.466543,0.000093,2.466306,2.466885,0.893516,0.017638,0.866845,0.927723,1.066642,0.000000,1.066642,1.066642,1.967100
2,0.535496,2.433349,0.000145,2.433079,2.433844,0.886801,0.034473,0.834322,0.955470,1.033782,0.000000,1.033782,1.033782,1.933363
3,0.503127,2.400385,0.000246,2.400080,2.401451,0.879783,0.050666,0.802391,0.982409,1.001397,0.000000,1.001397,1.001397,1.899144
4,0.470853,2.367633,0.000392,2.367185,2.369424,0.872448,0.066192,0.771016,1.007377,0.969464,0.000000,0.969464,0.969464,1.864564
5,0.438681,2.335073,0.000562,2.334408,2.337613,0.864565,0.080619,0.740171,1.026237,0.937961,0.000000,0.937961,0.937961,1.829729
6,0.406605,2.302687,0.000743,2.301778,2.306041,0.856128,0.093976,0.709836,1.044989,0.906871,0.000000,0.906871,0.906871,1.794744
