epoch,valid_auc,valid_acc,train_loss,best_auc,best_epoch
1,0.7208,0.6648,1.2202294929237754,0.7208,1
2,0.7248,0.6678,1.079877421148698,0.7248,2
3,0.7277,0.6692,1.033064234913182,0.7277,3
4,0.7309,0.6708,1.007761853500725,0.7309,4
5,0.736,0.6741,0.9925856387521699,0.736,5
6,0.7421,0.6801,0.9837040787731179,0.7421,6
7,0.7506,0.6879,0.9724491479114549,0.7506,7
8,0.7586,0.6913,0.9635706244487598,0.7586,8
9,0.7641,0.6993,0.9544185702674257,0.7641,9
10,0.7713,0.7049,0.9457164207586003,0.7713,10
11,0.7758,0.7101,0.9399789872275649,0.7758,11
12,0.7783,0.7125,0.9343446068542163,0.7783,12
13,0.781,0.7139,0.9310144594094538,0.781,13
14,0.781,0.7139,0.9268358381586201,0.781,13
15,0.7846,0.718,0.9230151198131769,0.7846,15
16,0.7846,0.718,0.9216945613746569,0.7846,15
17,0.7861,0.7152,0.9204381641773393,0.7861,17
18,0.7861,0.7152,0.9202903909398376,0.7861,17
19,0.7878,0.7204,0.9157624281669027,0.7878,19
20,0.7878,0.7204,0.9177508563430796,0.7878,19
21,0.7878,0.7204,0.911911411372282,0.7878,19
22,0.789,0.7163,0.9129901989096474,0.789,22
23,0.789,0.7163,0.9153411963145343,0.789,22
24,0.79,0.7216,0.9124391719795629,0.79,24
25,0.79,0.7216,0.9140660781799615,0.79,24
26,0.79,0.7216,0.9126068602298387,0.79,24
27,0.79,0.7216,0.9110932003677561,0.79,24
28,0.7912,0.723,0.9112505655731411,0.7912,28
29,0.7912,0.723,0.9119046052831183,0.7912,28
30,0.7912,0.723,0.910603163294907,0.7912,28
31,0.7912,0.723,0.9094742291416655,0.7912,28
32,0.7912,0.723,0.910019319492223,0.7912,28
33,0.7923,0.7234,0.909450005991821,0.7923,33
34,0.7923,0.7234,0.9075424675097519,0.7923,33
35,0.7923,0.7234,0.9087371668703793,0.7923,33
36,0.7923,0.7234,0.9057178956256123,0.7923,33
37,0.7923,0.7234,0.9079706709062383,0.7923,33
38,0.7923,0.7234,0.9037698789219697,0.7923,33
39,0.7935,0.7242,0.9053461466510887,0.7935,39
40,0.7935,0.7242,0.9071856830178454,0.7935,39
41,0.7935,0.7242,0.9022896489446333,0.7935,39
42,0.7935,0.7242,0.9054772388263681,0.7935,39
43,0.7935,0.7242,0.9065593216450736,0.7935,39
44,0.7935,0.7242,0.9042481417458136,0.7935,39
45,0.7935,0.7242,0.9041645022434797,0.7935,39
46,0.7935,0.7242,0.9056897707138686,0.7935,39
47,0.7935,0.7242,0.9030965103034447,0.7935,39
48,0.7935,0.7242,0.9045465488741574,0.7935,39
49,0.7935,0.7242,0.9023513048673562,0.7935,39
