epoch,lambda,val_total_auc,val_bce_auc,val_mastery_auc,val_total_acc,val_bce_acc,val_mastery_acc,val_total_loss,val_bce_loss,val_mastery_loss
1,1.0,0.6872175199656557,0.6872175199656557,N/A,0.7435400831151642,0.7435400831151642,N/A,0.09061824575978883,0.09061824575978883,0.0
2,1.0,0.706597523128293,0.706597523128293,N/A,0.7468977800270562,0.7468977800270562,N/A,0.08839437715253051,0.08839437715253051,0.0
3,1.0,0.7149220522150798,0.7149220522150798,N/A,0.7493114288216917,0.7493114288216917,N/A,0.0874536756654175,0.0874536756654175,0.0
4,1.0,0.7194034293475637,0.7194034293475637,N/A,0.7506837049508998,0.7506837049508998,N/A,0.08690797127023035,0.08690797127023035,0.0
5,1.0,0.7217540029549836,0.7217540029549836,N/A,0.7517640074355955,0.7517640074355955,N/A,0.08663045554136743,0.08663045554136743,0.0
6,1.0,0.7227921752350258,0.7227921752350258,N/A,0.7525134064565105,0.7525134064565105,N/A,0.08650421412015448,0.08650421412015448,0.0
7,1.0,0.7230531960036881,0.7230531960036881,N/A,0.7521046433541932,0.7521046433541932,N/A,0.08647906187237525,0.08647906187237525,0.0
8,1.0,0.7231989121891633,0.7231989121891633,N/A,0.752075445989742,0.752075445989742,N/A,0.08649297286661303,0.08649297286661303,0.0
9,1.0,0.7225895808902784,0.7225895808902784,N/A,0.7515304285199856,0.7515304285199856,N/A,0.08660009092822367,0.08660009092822367,0.0
10,1.0,0.7216538236316523,0.7216538236316523,N/A,0.7506739724960827,0.7506739724960827,N/A,0.08678324201277324,0.08678324201277324,0.0
11,1.0,0.7202625531713512,0.7202625531713512,N/A,0.7499927006588872,0.7499927006588872,N/A,0.08697548645491503,0.08697548645491503,0.0
12,1.0,0.7193401238949644,0.7193401238949644,N/A,0.7491751744542526,0.7491751744542526,N/A,0.08723667127137281,0.08723667127137281,0.0
